Student_ID,College_Tier,Department,CGPA,Skill_Programs,Internships,Projects,Domain,Company_Tier,Job_Role,Salary_LPA,Applied,Shortlisted,Interview_Attended,Offer_Received,Joined,Round_1,Round_2,Round_3,Cleared_R1,Cleared_R2,Cleared_R3,Failed_Stage
87583,2,Mechanical,6.41,0,2,1,GenAI,Startup,Data Scientist,11,1,0,1,0,0,GD,Tech,HR,0,0,0,Round1
87584,2,Civil,7.87,2,1,6,DS,Startup,GenAI Engineer,9,1,1,1,1,0,Aptitude,Coding,HR,0,0,0,Round1
87585,4,Mechanical,5.56,2,0,2,AI,Startup,AI Engineer,26,1,1,1,0,1,Aptitude,Tech,HR,1,0,1,Round2
87586,1,ECE,6.15,0,1,6,DS,Mid,Data Scientist,23,1,1,1,1,0,Aptitude,Tech,HR,0,1,0,Round1
87587,1,ECE,7.87,1,0,7,AI,Mid,GenAI Engineer,30,1,1,1,1,0,Coding,Tech,Tech,1,0,0,Round2
87588,4,CSE,7.2,0,2,5,AI,Mid,GenAI Engineer,11,1,1,0,1,0,Coding,Tech,Tech,1,0,0,Round2
87589,2,Civil,8.75,2,2,5,AI,Mid,GenAI Engineer,10,1,0,1,0,1,GD,Tech,Tech,0,0,1,Round1
87590,2,Civil,9.9,0,1,1,DS,Top,GenAI Engineer,7,1,0,1,0,0,Aptitude,Tech,Tech,1,1,1,Selected
87591,2,ECE,5.08,1,2,4,GenAI,Mid,GenAI Engineer,35,1,1,0,1,0,Aptitude,Coding,HR,1,1,0,Round3
87592,2,ECE,9.72,2,2,9,GenAI,Startup,GenAI Engineer,33,1,1,1,0,0,Aptitude,Coding,HR,0,1,0,Round1
87593,3,ECE,7.24,2,0,3,DS,Startup,Data Analyst,4,1,1,0,0,0,GD,Tech,Tech,1,1,1,Selected
87594,3,ECE,9.43,2,0,5,GenAI,Top,Data Analyst,38,1,1,0,1,0,Coding,Tech,Tech,1,1,1,Selected
87595,2,CSE,8.37,2,2,3,DS,Mid,AI Engineer,23,1,0,0,0,1,Coding,Tech,Tech,1,0,1,Round2
87596,2,Civil,8.33,1,1,3,AI,Mid,Data Scientist,14,1,0,1,1,0,Coding,Tech,HR,1,1,0,Round3
87597,2,ECE,8.28,2,0,4,AI,Top,Data Analyst,32,1,0,1,1,1,GD,Tech,Tech,1,0,1,Round2
87598,3,ECE,5.71,2,1,2,AI,Startup,Data Scientist,39,1,0,1,1,1,Coding,Tech,Tech,0,1,0,Round1
87599,4,CSE,5.4,2,1,1,GenAI,Top,GenAI Engineer,17,1,0,1,0,0,GD,Tech,HR,1,1,0,Round3
87600,1,Civil,7.49,2,2,4,DS,Top,Data Scientist,34,1,1,0,0,0,Aptitude,Coding,Tech,1,0,1,Round2
87601,3,Civil,6.5,0,1,2,AI,Top,AI Engineer,31,1,1,0,1,0,Aptitude,Coding,Tech,1,0,1,Round2
87602,2,Civil,7.18,2,2,5,GenAI,Top,Data Scientist,11,1,1,1,1,0,Coding,Tech,Tech,0,1,0,Round1
87603,2,ECE,5.18,2,2,6,GenAI,Mid,Data Analyst,7,1,0,1,0,0,Coding,Tech,HR,0,1,0,Round1
87604,2,CSE,7.46,1,0,7,AI,Mid,Data Analyst,28,1,1,1,0,1,Coding,Tech,HR,0,0,0,Round1
87605,2,Mechanical,5.73,0,2,4,AI,Startup,Data Analyst,27,1,1,1,0,0,Coding,Coding,HR,0,0,0,Round1
87606,4,ECE,7.58,1,0,3,GenAI,Top,Data Scientist,20,1,1,0,0,0,Coding,Tech,Tech,1,1,1,Selected
87607,3,Civil,8.32,0,0,9,AI,Top,Data Scientist,5,1,1,1,1,0,Aptitude,Coding,HR,0,1,0,Round1
87608,1,CSE,8.6,2,1,4,DS,Top,Data Analyst,7,1,1,1,1,1,Aptitude,Tech,HR,0,0,1,Round1
87609,2,Civil,9.04,1,2,7,GenAI,Top,GenAI Engineer,31,1,1,0,0,1,GD,Coding,Tech,0,1,0,Round1
87610,4,Civil,6.85,0,0,9,AI,Mid,Data Analyst,7,1,0,1,1,1,Coding,Tech,HR,0,0,1,Round1
87611,4,ECE,7.43,1,0,2,GenAI,Mid,AI Engineer,14,1,0,0,0,0,Coding,Coding,Tech,1,0,1,Round2
87612,2,Civil,6.93,0,1,6,GenAI,Top,Data Analyst,14,1,1,1,1,1,Coding,Tech,HR,0,0,0,Round1
87613,2,CSE,7.87,2,1,6,GenAI,Top,Data Analyst,26,1,1,1,0,1,GD,Tech,Tech,0,1,1,Round1
87614,1,Civil,5.38,0,0,9,AI,Startup,AI Engineer,36,1,0,1,0,0,GD,Tech,HR,1,0,1,Round2
87615,3,Civil,7.29,1,0,8,GenAI,Mid,Data Analyst,4,1,1,0,1,1,GD,Tech,Tech,1,1,0,Round3
87616,1,CSE,6.36,1,1,4,DS,Top,Data Scientist,9,1,0,1,1,0,Aptitude,Tech,Tech,1,0,0,Round2
87617,3,ECE,6.18,0,0,3,AI,Mid,Data Analyst,19,1,0,0,0,0,Aptitude,Tech,HR,0,0,1,Round1
87618,4,ECE,8.19,2,1,5,DS,Startup,GenAI Engineer,33,1,0,1,1,1,Coding,Tech,HR,0,0,1,Round1
87619,4,CSE,6.29,1,1,8,DS,Top,GenAI Engineer,24,1,0,1,0,0,Aptitude,Coding,HR,0,0,0,Round1
87620,2,Mechanical,7.41,1,1,1,GenAI,Mid,Data Scientist,23,1,0,1,1,1,GD,Coding,HR,1,1,1,Selected
87621,1,CSE,5.59,2,1,1,DS,Top,AI Engineer,19,1,1,0,0,1,GD,Coding,HR,0,1,0,Round1
87622,1,Civil,6.92,2,2,1,DS,Mid,Data Scientist,37,1,1,1,0,0,Aptitude,Coding,Tech,0,0,0,Round1
87623,2,ECE,9.79,2,1,4,GenAI,Top,GenAI Engineer,21,1,1,1,0,0,Coding,Tech,HR,1,1,1,Selected
87624,1,ECE,6.85,1,0,3,GenAI,Top,AI Engineer,24,1,1,1,1,1,GD,Tech,Tech,1,0,0,Round2
87625,4,CSE,6.16,0,2,3,GenAI,Top,GenAI Engineer,22,1,1,0,0,0,Aptitude,Coding,HR,0,1,0,Round1
87626,4,Civil,8.45,2,1,9,AI,Startup,GenAI Engineer,39,1,0,1,1,0,GD,Coding,HR,1,1,0,Round3
87627,2,Civil,9.41,2,2,9,DS,Mid,GenAI Engineer,11,1,1,0,0,0,Coding,Coding,Tech,0,0,1,Round1
87628,2,Civil,7.78,2,2,5,GenAI,Startup,Data Analyst,22,1,1,0,0,0,Coding,Tech,Tech,0,1,0,Round1
87629,3,Mechanical,9.01,0,2,9,AI,Startup,AI Engineer,24,1,1,0,1,1,Aptitude,Coding,HR,0,0,0,Round1
87630,4,CSE,8.43,1,1,7,GenAI,Startup,GenAI Engineer,14,1,1,0,0,0,GD,Tech,Tech,1,1,1,Selected
87631,4,ECE,7.42,0,1,8,DS,Startup,Data Scientist,18,1,1,1,0,0,Coding,Coding,Tech,1,1,1,Selected
87632,4,ECE,7.68,1,1,5,GenAI,Top,Data Analyst,16,1,1,0,0,1,Aptitude,Tech,Tech,1,0,0,Round2
87633,4,Mechanical,7.97,0,1,9,GenAI,Top,Data Scientist,34,1,1,1,0,0,GD,Coding,HR,0,0,0,Round1
87634,4,CSE,5.72,2,1,1,GenAI,Startup,Data Scientist,23,1,1,1,1,1,Aptitude,Coding,Tech,0,0,0,Round1
87635,3,ECE,5.81,0,0,3,DS,Top,Data Analyst,14,1,0,1,1,1,Aptitude,Coding,Tech,0,1,0,Round1
87636,2,CSE,9.29,0,2,2,GenAI,Top,GenAI Engineer,10,1,0,0,1,0,Coding,Tech,HR,1,0,0,Round2
87637,2,ECE,9.98,2,1,5,DS,Top,AI Engineer,23,1,0,1,0,0,Aptitude,Coding,HR,0,1,0,Round1
87638,1,Civil,9.75,1,0,4,DS,Top,GenAI Engineer,21,1,1,1,0,0,Aptitude,Tech,Tech,1,0,1,Round2
87639,4,Civil,9.59,2,1,4,DS,Top,Data Scientist,39,1,1,1,0,0,Coding,Tech,HR,1,0,0,Round2
87640,4,ECE,9.53,2,2,7,DS,Top,Data Analyst,7,1,0,1,0,0,Coding,Coding,Tech,0,1,0,Round1
87641,2,CSE,9.99,2,2,7,DS,Top,Data Scientist,29,1,1,0,1,0,Aptitude,Coding,HR,0,0,0,Round1
87642,4,Civil,7.4,1,2,1,GenAI,Startup,Data Scientist,11,1,1,1,0,1,Coding,Tech,Tech,0,1,0,Round1
87643,4,Mechanical,8.34,0,2,7,GenAI,Top,GenAI Engineer,7,1,1,1,1,0,Coding,Coding,Tech,1,1,1,Selected
87644,4,Mechanical,8.14,1,1,7,AI,Top,Data Analyst,35,1,1,1,1,1,Aptitude,Coding,Tech,0,1,0,Round1
87645,2,Civil,8.95,2,0,9,AI,Top,GenAI Engineer,16,1,1,1,0,1,Aptitude,Coding,Tech,0,1,0,Round1
87646,1,CSE,5.58,0,0,3,AI,Mid,Data Analyst,33,1,1,0,0,1,Coding,Tech,HR,1,1,0,Round3
87647,2,Mechanical,9.53,2,0,8,GenAI,Startup,GenAI Engineer,19,1,0,1,1,1,Coding,Coding,Tech,1,1,0,Round3
87648,4,Civil,5.84,0,2,8,DS,Mid,AI Engineer,34,1,1,1,1,0,GD,Coding,HR,0,1,0,Round1
87649,2,ECE,7.81,0,0,5,DS,Top,Data Analyst,6,1,0,1,0,0,GD,Tech,Tech,0,0,1,Round1
87650,3,Civil,7.95,1,2,7,GenAI,Top,Data Scientist,23,1,1,0,0,0,Aptitude,Tech,Tech,1,0,1,Round2
87651,4,CSE,9.87,0,0,2,GenAI,Top,AI Engineer,14,1,1,0,1,1,Aptitude,Coding,HR,1,0,0,Round2
87652,2,Civil,8.28,1,0,4,DS,Startup,AI Engineer,9,1,0,0,0,0,GD,Coding,Tech,0,0,0,Round1
87653,2,Civil,9.59,1,2,3,AI,Mid,GenAI Engineer,22,1,1,1,1,0,Aptitude,Coding,Tech,0,1,1,Round1
87654,1,ECE,6.71,1,2,8,AI,Mid,AI Engineer,15,1,1,1,1,0,Aptitude,Coding,Tech,0,0,0,Round1
87655,4,CSE,9.82,1,1,4,AI,Mid,AI Engineer,23,1,1,1,1,0,Coding,Coding,Tech,0,0,1,Round1
87656,3,CSE,6.09,1,0,8,DS,Top,GenAI Engineer,4,1,0,0,1,0,Coding,Tech,Tech,0,1,1,Round1
87657,3,CSE,7.86,1,0,7,DS,Startup,AI Engineer,25,1,0,1,0,1,Aptitude,Tech,Tech,1,0,1,Round2
87658,4,ECE,6.25,0,0,2,DS,Startup,AI Engineer,14,1,1,1,1,0,GD,Tech,Tech,0,0,1,Round1
87659,2,ECE,6.04,1,1,2,AI,Top,AI Engineer,33,1,1,1,0,0,GD,Tech,Tech,1,1,0,Round3
87660,3,Mechanical,7.93,1,1,4,AI,Top,Data Scientist,9,1,0,1,1,0,Aptitude,Coding,HR,1,1,1,Selected
87661,4,CSE,9.87,1,1,8,GenAI,Startup,GenAI Engineer,12,1,0,1,0,1,Aptitude,Tech,HR,0,0,0,Round1
87662,3,Civil,6.41,1,0,1,DS,Top,Data Analyst,35,1,1,0,1,0,Coding,Tech,HR,0,0,0,Round1
87663,4,CSE,7.5,0,1,5,DS,Startup,Data Scientist,39,1,0,1,0,0,Coding,Coding,HR,0,1,0,Round1
87664,3,ECE,8.91,2,1,2,DS,Top,Data Analyst,21,1,0,0,0,1,Coding,Coding,Tech,0,1,1,Round1
87665,1,ECE,7.18,0,2,6,DS,Mid,AI Engineer,13,1,1,0,0,0,Aptitude,Tech,HR,0,1,0,Round1
87666,4,Civil,6.79,2,0,7,AI,Mid,AI Engineer,24,1,0,1,0,0,GD,Tech,HR,1,1,0,Round3
87667,1,CSE,5.35,1,0,7,AI,Mid,GenAI Engineer,34,1,0,1,1,0,Aptitude,Tech,Tech,0,0,1,Round1
87668,4,CSE,8.14,2,2,6,AI,Startup,AI Engineer,11,1,0,0,0,0,Aptitude,Tech,HR,0,0,1,Round1
87669,3,CSE,9.8,2,2,8,GenAI,Top,Data Analyst,39,1,1,0,0,0,GD,Coding,Tech,0,0,1,Round1
87670,3,Civil,7.18,1,0,8,AI,Top,AI Engineer,5,1,1,0,0,0,Coding,Tech,Tech,1,1,0,Round3
87671,2,Mechanical,9.77,1,2,8,GenAI,Startup,Data Scientist,37,1,1,1,0,0,Aptitude,Tech,HR,0,0,0,Round1
87672,3,ECE,5.82,2,2,9,GenAI,Startup,Data Analyst,7,1,1,0,1,0,Coding,Tech,Tech,0,1,1,Round1
87673,1,Civil,7.12,2,2,6,GenAI,Mid,GenAI Engineer,21,1,1,1,0,0,GD,Coding,Tech,1,0,0,Round2
87674,2,ECE,7.58,1,0,3,AI,Startup,Data Scientist,19,1,1,1,1,0,Aptitude,Coding,HR,0,0,1,Round1
87675,1,ECE,8.36,1,0,1,GenAI,Startup,GenAI Engineer,26,1,1,1,0,0,Aptitude,Coding,Tech,0,1,0,Round1
87676,1,CSE,9.84,1,2,4,DS,Startup,Data Analyst,22,1,0,1,0,0,Aptitude,Tech,Tech,1,0,0,Round2
87677,1,Mechanical,5.27,1,1,5,GenAI,Mid,Data Scientist,9,1,0,0,1,0,Aptitude,Coding,Tech,0,1,0,Round1
87678,1,Mechanical,6.52,2,0,7,GenAI,Startup,GenAI Engineer,16,1,1,0,0,0,Coding,Tech,HR,1,0,1,Round2
87679,1,Civil,7.44,0,1,5,GenAI,Top,GenAI Engineer,27,1,0,0,0,0,Aptitude,Coding,Tech,0,0,0,Round1
87680,4,ECE,7.23,0,1,4,DS,Mid,Data Analyst,9,1,0,1,0,1,Aptitude,Coding,Tech,0,1,1,Round1
87681,4,ECE,9.41,2,0,6,DS,Startup,GenAI Engineer,22,1,1,1,0,0,Coding,Coding,HR,1,0,0,Round2
87682,2,CSE,6.73,1,2,4,GenAI,Startup,Data Scientist,32,1,1,1,0,1,Aptitude,Coding,Tech,0,1,1,Round1
87683,1,Mechanical,8.55,2,2,9,DS,Mid,AI Engineer,14,1,1,0,1,0,GD,Coding,Tech,0,0,1,Round1
87684,4,ECE,9.75,1,1,1,DS,Top,AI Engineer,36,1,1,0,0,0,GD,Tech,HR,1,0,1,Round2
87685,3,CSE,7.95,2,2,3,AI,Mid,GenAI Engineer,5,1,0,1,0,1,Aptitude,Tech,HR,0,1,0,Round1
87686,2,CSE,5.97,0,2,6,GenAI,Mid,GenAI Engineer,9,1,0,0,0,1,Aptitude,Tech,HR,1,0,1,Round2
87687,4,CSE,7.36,1,1,3,GenAI,Mid,Data Scientist,4,1,1,1,0,0,GD,Tech,HR,0,0,1,Round1
87688,3,ECE,9.14,0,1,7,AI,Top,AI Engineer,7,1,1,1,0,0,Coding,Coding,HR,1,0,0,Round2
87689,2,Mechanical,9.66,2,1,6,GenAI,Top,GenAI Engineer,29,1,1,1,1,1,Coding,Tech,Tech,0,0,0,Round1
87690,3,ECE,6.2,1,0,6,DS,Mid,Data Scientist,32,1,0,1,0,0,GD,Tech,HR,0,0,1,Round1
87691,1,Civil,6.79,0,2,1,AI,Startup,Data Analyst,33,1,0,0,1,0,GD,Coding,Tech,0,0,1,Round1
87692,3,CSE,5.62,2,0,1,GenAI,Startup,Data Analyst,24,1,1,0,1,0,Aptitude,Coding,HR,0,1,0,Round1
87693,1,CSE,8.69,1,0,2,AI,Startup,GenAI Engineer,27,1,1,0,1,0,Coding,Tech,HR,1,0,1,Round2
87694,2,Mechanical,8.36,1,1,1,DS,Top,Data Analyst,4,1,1,0,0,0,Coding,Tech,Tech,1,1,1,Selected
87695,1,Mechanical,9.85,0,1,1,AI,Top,GenAI Engineer,8,1,1,0,1,1,Aptitude,Tech,Tech,0,0,1,Round1
87696,3,CSE,6.99,1,0,5,AI,Startup,Data Scientist,12,1,1,1,0,1,Aptitude,Coding,Tech,0,1,1,Round1
87697,1,ECE,6.57,1,2,8,GenAI,Mid,AI Engineer,31,1,0,1,0,1,GD,Coding,Tech,1,0,0,Round2
87698,1,ECE,6.14,2,0,4,AI,Top,Data Scientist,18,1,0,0,0,0,GD,Tech,Tech,1,1,0,Round3
87699,2,Mechanical,8.13,1,1,6,AI,Top,Data Analyst,13,1,1,1,0,0,Aptitude,Tech,HR,0,1,0,Round1
87700,1,CSE,9.36,2,2,6,DS,Mid,Data Scientist,23,1,1,1,0,0,Aptitude,Tech,HR,0,1,1,Round1
87701,4,Mechanical,9.47,2,1,8,GenAI,Mid,GenAI Engineer,13,1,1,1,1,1,Aptitude,Tech,Tech,0,0,1,Round1
87702,2,ECE,9.74,2,0,5,GenAI,Startup,Data Scientist,4,1,1,0,0,1,GD,Coding,Tech,0,0,0,Round1
87703,3,ECE,8.97,1,0,5,AI,Top,Data Scientist,25,1,1,0,1,1,Aptitude,Coding,Tech,1,0,0,Round2
87704,2,CSE,5.83,1,0,2,DS,Startup,AI Engineer,13,1,0,0,0,1,Aptitude,Coding,Tech,0,1,1,Round1
87705,3,Civil,8.43,0,1,9,AI,Startup,Data Analyst,27,1,1,0,0,0,GD,Tech,Tech,1,1,1,Selected
87706,3,CSE,5.83,0,0,9,DS,Top,Data Scientist,13,1,0,1,1,1,Coding,Coding,HR,1,0,1,Round2
87707,1,CSE,5.26,0,2,7,AI,Startup,Data Analyst,12,1,1,1,0,0,GD,Tech,HR,0,1,0,Round1
87708,2,Civil,9.59,0,0,2,DS,Mid,AI Engineer,39,1,0,0,1,0,Coding,Tech,HR,0,0,0,Round1
87709,3,CSE,7.12,0,2,7,DS,Mid,AI Engineer,17,1,1,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
87710,4,ECE,5.67,2,2,4,AI,Startup,Data Analyst,10,1,0,1,0,0,GD,Coding,HR,1,0,1,Round2
87711,1,ECE,6.73,0,1,1,DS,Top,AI Engineer,30,1,1,1,0,1,Aptitude,Coding,Tech,1,0,1,Round2
87712,1,ECE,6.31,0,1,9,DS,Top,Data Scientist,23,1,0,0,0,0,GD,Coding,HR,1,0,0,Round2
87713,3,Mechanical,8.33,1,0,7,GenAI,Top,Data Analyst,30,1,0,1,1,0,Coding,Tech,HR,0,0,0,Round1
87714,4,CSE,8.87,0,1,6,DS,Startup,GenAI Engineer,39,1,1,1,0,1,Coding,Coding,HR,1,1,1,Selected
87715,1,ECE,7.41,2,2,4,DS,Top,GenAI Engineer,14,1,0,1,0,0,GD,Coding,HR,0,1,0,Round1
87716,2,Civil,5.11,2,2,6,AI,Startup,AI Engineer,23,1,1,0,0,1,Coding,Coding,Tech,1,1,0,Round3
87717,3,Civil,9.69,1,2,6,AI,Mid,AI Engineer,34,1,1,0,0,1,GD,Coding,HR,1,0,0,Round2
87718,4,ECE,5.58,1,0,6,AI,Startup,GenAI Engineer,32,1,1,1,0,0,Aptitude,Tech,Tech,0,0,0,Round1
87719,3,ECE,6.26,2,1,1,DS,Top,Data Scientist,5,1,1,1,0,0,Coding,Tech,HR,1,0,0,Round2
87720,1,Mechanical,6.01,2,2,5,DS,Mid,Data Scientist,13,1,1,1,1,0,Coding,Coding,Tech,1,1,1,Selected
87721,4,ECE,7.34,2,1,2,GenAI,Mid,Data Scientist,16,1,1,1,0,0,Aptitude,Coding,Tech,0,0,0,Round1
87722,3,Mechanical,5.91,2,1,6,DS,Mid,GenAI Engineer,36,1,0,0,0,1,Aptitude,Tech,Tech,1,1,0,Round3
87723,3,CSE,5.17,1,1,8,GenAI,Mid,AI Engineer,30,1,1,0,0,0,Aptitude,Coding,Tech,1,0,0,Round2
87724,3,Civil,5.43,2,2,5,GenAI,Startup,Data Scientist,12,1,0,1,0,0,Aptitude,Coding,HR,1,1,0,Round3
87725,2,ECE,8.75,0,1,3,GenAI,Top,AI Engineer,19,1,0,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
87726,2,Civil,9.15,0,1,1,AI,Startup,GenAI Engineer,27,1,1,1,1,0,GD,Tech,HR,0,1,1,Round1
87727,2,Mechanical,8.94,2,2,2,GenAI,Top,Data Analyst,21,1,1,1,0,1,GD,Coding,Tech,0,0,0,Round1
87728,2,ECE,8.26,0,0,4,AI,Mid,Data Scientist,13,1,1,1,0,0,Aptitude,Tech,Tech,1,0,0,Round2
87729,1,CSE,6.04,1,2,6,AI,Mid,Data Analyst,5,1,1,1,0,0,Coding,Coding,Tech,1,0,1,Round2
87730,3,CSE,6.73,2,2,8,GenAI,Top,Data Scientist,29,1,1,0,0,0,Aptitude,Coding,HR,0,0,1,Round1
87731,2,Civil,9.46,2,0,1,GenAI,Top,GenAI Engineer,24,1,1,1,1,1,Aptitude,Tech,Tech,0,1,0,Round1
87732,1,ECE,7.84,0,1,7,GenAI,Top,AI Engineer,20,1,1,1,0,0,Aptitude,Coding,HR,0,0,1,Round1
87733,2,Mechanical,7.42,0,0,7,GenAI,Startup,Data Scientist,32,1,1,0,0,1,GD,Coding,Tech,0,1,0,Round1
87734,1,ECE,9.27,1,0,2,DS,Startup,Data Analyst,4,1,0,1,0,0,GD,Tech,HR,0,1,0,Round1
87735,4,Civil,6.25,1,2,2,GenAI,Top,AI Engineer,6,1,0,0,0,1,Aptitude,Tech,HR,0,0,0,Round1
87736,2,CSE,6.52,1,0,2,AI,Mid,Data Scientist,11,1,1,1,0,0,GD,Coding,Tech,0,1,1,Round1
87737,2,CSE,9.12,1,1,1,DS,Startup,GenAI Engineer,13,1,1,0,0,0,GD,Coding,Tech,1,0,0,Round2
87738,3,ECE,7.79,2,1,7,DS,Startup,Data Scientist,29,1,0,0,0,1,GD,Coding,Tech,1,0,0,Round2
87739,2,CSE,7.37,1,2,5,AI,Mid,AI Engineer,21,1,1,1,1,0,Coding,Coding,Tech,0,0,0,Round1
87740,2,CSE,5.06,2,2,1,DS,Mid,Data Scientist,13,1,1,0,0,0,GD,Tech,HR,1,0,1,Round2
87741,1,Civil,8.67,2,0,3,DS,Mid,Data Analyst,38,1,1,1,1,1,GD,Tech,Tech,1,1,0,Round3
87742,3,CSE,6.89,0,1,5,GenAI,Startup,AI Engineer,11,1,1,1,0,0,Aptitude,Coding,HR,1,0,0,Round2
87743,3,ECE,5.7,1,2,2,GenAI,Startup,Data Scientist,29,1,0,1,0,0,Coding,Tech,Tech,1,1,0,Round3
87744,4,Civil,7.92,2,2,1,AI,Mid,AI Engineer,33,1,1,0,0,0,Coding,Coding,Tech,0,1,0,Round1
87745,1,Civil,5.29,1,1,6,AI,Top,GenAI Engineer,14,1,1,0,0,1,GD,Tech,HR,1,0,1,Round2
87746,2,CSE,9.19,2,1,6,AI,Startup,AI Engineer,39,1,1,1,0,0,GD,Coding,HR,0,1,1,Round1
87747,1,Mechanical,8.25,0,1,8,AI,Startup,GenAI Engineer,11,1,1,1,1,1,GD,Coding,Tech,1,0,0,Round2
87748,2,Mechanical,9.46,1,0,5,GenAI,Top,GenAI Engineer,7,1,1,1,0,0,Aptitude,Tech,Tech,0,1,1,Round1
87749,4,Mechanical,8.49,1,1,2,DS,Startup,Data Scientist,12,1,1,1,1,1,Aptitude,Coding,HR,0,1,0,Round1
87750,2,ECE,8.82,1,2,4,GenAI,Startup,GenAI Engineer,34,1,0,0,0,0,Aptitude,Coding,Tech,0,1,0,Round1
87751,3,Mechanical,9.72,1,1,3,DS,Startup,GenAI Engineer,33,1,1,1,0,1,Aptitude,Tech,Tech,0,1,1,Round1
87752,4,Civil,6.72,1,2,4,GenAI,Top,Data Scientist,14,1,0,1,0,0,GD,Coding,Tech,0,0,1,Round1
87753,2,Mechanical,5.45,1,2,5,AI,Mid,AI Engineer,26,1,1,0,0,1,GD,Coding,HR,0,1,0,Round1
87754,4,Civil,6.11,0,2,3,GenAI,Startup,Data Analyst,21,1,1,0,1,1,Coding,Tech,Tech,1,0,1,Round2
87755,3,Mechanical,9.98,1,1,6,DS,Mid,Data Analyst,11,1,1,1,1,0,Coding,Tech,HR,1,1,0,Round3
87756,3,CSE,8.65,1,2,7,GenAI,Top,Data Analyst,13,1,1,1,0,1,Coding,Coding,HR,1,1,0,Round3
87757,1,Civil,5.29,0,1,2,DS,Mid,Data Scientist,26,1,1,0,0,0,Aptitude,Coding,HR,1,0,0,Round2
87758,2,ECE,8.1,1,0,9,AI,Top,Data Analyst,33,1,0,0,0,0,Aptitude,Tech,HR,1,1,1,Selected
87759,4,Civil,5.99,0,0,2,AI,Startup,Data Scientist,26,1,1,0,1,0,Aptitude,Tech,HR,0,0,1,Round1
87760,1,Mechanical,9.08,2,2,7,AI,Top,AI Engineer,37,1,0,1,0,1,Coding,Tech,Tech,0,0,1,Round1
87761,4,ECE,8.22,0,0,1,AI,Startup,Data Scientist,19,1,1,1,0,0,GD,Tech,HR,1,1,1,Selected
87762,1,ECE,6.39,1,1,8,DS,Startup,GenAI Engineer,24,1,1,0,1,0,Coding,Coding,HR,0,1,1,Round1
87763,1,Civil,9.74,1,0,8,DS,Startup,AI Engineer,16,1,0,0,0,0,GD,Coding,HR,1,1,1,Selected
87764,1,CSE,5.44,0,2,5,AI,Mid,Data Scientist,28,1,1,1,1,0,GD,Coding,Tech,0,0,0,Round1
87765,3,Civil,5.2,1,2,7,GenAI,Mid,AI Engineer,10,1,1,0,0,0,GD,Coding,HR,0,0,0,Round1
87766,3,ECE,9.55,2,0,9,AI,Startup,GenAI Engineer,6,1,0,1,1,1,Aptitude,Coding,HR,1,1,0,Round3
87767,3,Mechanical,8.15,2,0,7,GenAI,Mid,Data Scientist,31,1,1,1,0,0,GD,Tech,HR,1,0,1,Round2
87768,3,ECE,8.61,2,1,9,GenAI,Mid,Data Analyst,12,1,1,0,0,0,Aptitude,Tech,HR,0,0,1,Round1
87769,4,CSE,7.84,1,1,7,GenAI,Top,Data Analyst,33,1,0,0,1,0,Coding,Tech,Tech,1,1,1,Selected
87770,2,CSE,6.74,2,1,5,DS,Mid,Data Scientist,5,1,1,1,0,0,Aptitude,Coding,HR,1,0,1,Round2
87771,3,Mechanical,6.17,2,2,9,GenAI,Top,AI Engineer,26,1,1,0,0,0,GD,Coding,Tech,0,1,0,Round1
87772,2,ECE,7.22,2,2,3,GenAI,Top,GenAI Engineer,33,1,0,1,0,0,GD,Coding,HR,1,0,0,Round2
87773,1,CSE,9.88,1,1,4,DS,Mid,GenAI Engineer,36,1,1,0,0,0,GD,Tech,Tech,0,0,0,Round1
87774,2,Mechanical,6.73,0,0,1,AI,Startup,GenAI Engineer,4,1,1,0,0,0,Aptitude,Coding,Tech,0,1,0,Round1
87775,3,Mechanical,5.69,2,2,6,GenAI,Mid,AI Engineer,10,1,1,1,1,0,GD,Coding,Tech,0,0,0,Round1
87776,4,Mechanical,6.41,1,0,5,AI,Startup,AI Engineer,33,1,0,1,1,0,Coding,Coding,Tech,1,1,1,Selected
87777,3,Civil,5.2,0,1,7,AI,Mid,Data Scientist,13,1,0,1,1,1,Aptitude,Coding,Tech,0,1,0,Round1
87778,4,Mechanical,5.4,0,0,9,DS,Mid,GenAI Engineer,32,1,1,1,0,1,Aptitude,Tech,HR,0,1,0,Round1
87779,3,Mechanical,6.44,1,2,2,GenAI,Mid,Data Analyst,8,1,0,1,0,0,Aptitude,Tech,HR,1,0,0,Round2
87780,1,Mechanical,5.08,2,0,8,GenAI,Mid,AI Engineer,35,1,1,0,1,0,GD,Tech,HR,1,0,1,Round2
87781,4,ECE,9.97,2,1,2,AI,Top,AI Engineer,11,1,1,1,0,1,GD,Coding,Tech,1,1,1,Selected
87782,1,Mechanical,7.11,2,0,5,AI,Mid,Data Analyst,18,1,0,1,1,1,Coding,Tech,HR,1,1,1,Selected
87783,3,Civil,9.96,1,0,8,GenAI,Top,AI Engineer,14,1,1,0,0,0,GD,Tech,HR,0,0,0,Round1
87784,1,CSE,8.86,2,0,7,AI,Top,Data Analyst,5,1,1,1,0,0,Aptitude,Coding,HR,0,0,0,Round1
