Student_ID,College_Name,College_Tier,Department,CGPA,Domain,Program_Type,Program_Duration,Program_Completed,Hackathons_Attended,Project_Demo_Events,Workshops_Attended,Python_Projects,DataScience_Projects,BI_Projects,ML_Projects,DL_Projects,NLP_Projects,GenAI_Projects,AgenticAI_Projects,Posts_Per_Month,Posts_Per_Quarter,Posts_Per_Year,Project_Demo_Posts,Post_Type,Post_Category,Has_Github_Link,Has_App_Link,Avg_Likes_Current,Avg_Likes_Previous,Followers,Leads_Generated,Job_Inquiries,Like_Growth_%,Engagement_Rate,Project_Variation_Score,Demo_to_Post_Ratio,Posting_Consistency_Score,Exposure_Score,Execution_Score,Visibility_Score,Missing_Score,Completeness_Score,Placement_Readiness_Score
9668,IIT,1.0,nan,9.7,nan,Internship,10,1,1,9,7,1,4,1,3,1,2,1,1,11,20,52,1,Carousel,Achievement,1.0,0.0,620.0,127,1592,44,41.0,3.8515625,0.389202762084118,8,0.1,1.375,17,24,6820,0.0,1.0,57.82
9669,Tier4_College,2.0,Civil,8.56,DS,Workshop,5,1,6,5,0,1,1,3,0,1,2,0,1,1,8,54,7,nan,Achievement,1.0,1.0,,826,1734,104,6.0,-0.21765417170495768,0.3723342939481268,6,1.1666666666666667,0.125,11,14,646,0.024390243902439025,0.975609756097561,35.40209756097561
9670,NIT,2.0,IT,5.77,,Workshop,5,0,6,8,5,2,0,3,0,2,0,0,0,8,9,70,9,nan,Achievement,1.0,,157.0,1455,9873,137,44.0,-0.8914835164835165,0.015900344338667206,3,1.0,1.0,19,12,1256,0.04878048780487805,0.9512195121951219,41.76819512195122
9671,Tier3_College,,IT,5.41,,Workshop,6,1,4,3,5,4,3,1,4,2,2,2,0,10,19,39,0,Video,Internship,1.0,0.0,1392.0,1166,1053,196,36.0,0.19365895458440446,1.3206831119544593,7,0.0,1.25,12,24,13920,0.04878048780487805,0.9512195121951219,59.432195121951224
9672,IIT,3.0,CSE,9.06,AI,Bootcamp,3,1,7,6,0,0,3,0,1,0,0,0,1,9,22,13,1,,Learning,1.0,0.0,971.0,970,2104,50,41.0,0.0010298661174047373,0.46128266033254156,3,0.14285714285714285,1.125,13,8,8739,0.024390243902439025,0.975609756097561,39.49509756097561
9673,Tier2_Engg,1.0,Mechanical,6.29,nan,Workshop,2,1,1,6,3,2,4,1,3,0,1,1,0,2,29,34,3,Text,Internship,0.0,1.0,,435,2620,161,,1.6192660550458715,0.4353300267073636,6,0.42857142857142855,0.25,10,14,2282,0.04878048780487805,0.9512195121951219,35.79419512195122
9674,Tier2_Engg,2.0,CSE,9.38,DS,Workshop,3,1,7,5,6,3,2,0,4,0,2,0,1,9,7,17,7,Video,Project,0.0,1.0,1371.0,785,4093,137,,0.7455470737913485,0.33488031265266244,5,1.1666666666666667,1.125,18,15,12339,0.024390243902439025,0.975609756097561,55.09509756097561
9675,Tier3_College,2.0,Mechanical,5.98,,Workshop,4,1,8,8,3,0,0,1,3,0,2,0,0,11,15,62,2,Text,Achievement,1.0,1.0,1261.0,509,5225,20,31.0,1.4745098039215687,0.24129353233830847,3,0.2222222222222222,1.375,19,10,13871,0.024390243902439025,0.975609756097561,52.62709756097561
9676,Tier2_Engg,1.0,IT,9.56,GenAI,Workshop,8,1,4,2,6,3,1,0,3,2,0,0,1,1,25,67,9,Text,Project,0.0,,,51,654,156,,13.134615384615385,1.1206106870229007,5,3.0,0.125,12,18,734,0.07317073170731707,0.926829268292683,40.002292682926836
9677,IIT,4.0,IT,9.03,GenAI,Workshop,11,1,4,5,6,0,4,0,2,2,0,1,0,4,21,34,5,,Achievement,0.0,1.0,108.0,620,2267,26,,-0.8244766505636071,0.047619047619047616,4,0.8333333333333334,0.5,15,20,432,0.04878048780487805,0.9512195121951219,44.944195121951225
9678,IIT,3.0,nan,9.41,nan,Fellowship,7,1,3,7,2,4,0,3,0,0,1,1,0,3,10,113,4,,Project,1.0,0.0,1235.0,895,3911,141,44.0,0.3794642857142857,0.31569529652351735,4,0.5,0.375,12,16,3705,0.024390243902439025,0.975609756097561,41.46109756097561
9679,Tier2_Engg,3.0,nan,6.16,AI,Internship,1,1,3,8,2,1,2,3,2,2,0,2,0,11,12,67,7,,Project,1.0,0.0,321.0,1254,9753,119,14.0,-0.7434262948207171,0.03290957555874513,6,0.7777777777777778,1.375,13,13,3531,0.024390243902439025,0.975609756097561,39.28709756097561
9680,Tier2_Engg,2.0,IT,9.39,DS,Workshop,7,1,9,6,3,3,3,2,1,1,0,2,1,8,27,13,8,Image,Project,1.0,1.0,796.0,1146,8633,71,24.0,-0.3051438535309503,0.09219365299976835,7,1.1428571428571428,1.0,18,20,6368,0.0,1.0,54.368
9681,Tier4_College,3.0,Mechanical,7.94,DS,Internship,3,1,4,7,7,4,0,2,0,0,2,0,0,1,13,16,3,,Internship,0.0,1.0,,472,5616,54,,0.7209302325581395,0.14473918461812355,3,0.375,0.125,18,11,813,0.07317073170731707,0.926829268292683,39.08129268292683
9682,NIT,2.0,IT,5.42,,Bootcamp,4,1,4,6,7,2,4,2,1,2,2,1,0,10,27,32,5,Text,Learning,1.0,0.0,1509.0,527,9078,15,15.0,1.8598484848484849,0.1662077321290891,7,0.7142857142857143,1.25,17,18,15090,0.024390243902439025,0.975609756097561,59.846097560975615
9683,Tier3_College,2.0,CSE,9.66,AI,Workshop,10,1,4,4,5,1,3,2,3,1,0,1,1,5,8,63,6,Carousel,Project,0.0,0.0,627.0,315,2925,17,,0.9873417721518988,0.21428571428571427,7,1.2,0.625,13,22,3135,0.024390243902439025,0.975609756097561,47.89109756097561
9684,IIT,3.0,Civil,5.97,,Bootcamp,11,1,3,2,4,4,2,1,2,2,2,0,1,5,24,66,2,,Achievement,,0.0,120.0,239,1960,81,49.0,-0.49583333333333335,0.06119326874043855,7,0.6666666666666666,0.625,9,25,600,0.07317073170731707,0.926829268292683,43.868292682926835
9685,Tier3_College,2.0,nan,6.07,GenAI,Fellowship,11,1,3,7,5,4,3,2,0,1,2,0,1,2,18,46,6,Video,Project,0.0,1.0,,981,9185,81,,0.24134419551934827,0.1325930764206401,6,0.75,0.25,15,24,2436,0.04878048780487805,0.9512195121951219,50.948195121951215
9686,Tier4_College,3.0,Mechanical,8.52,GenAI,Bootcamp,7,1,6,5,1,4,4,2,3,2,0,0,0,9,6,84,3,,Project,1.0,,784.0,884,6833,157,9.0,-0.11299435028248588,0.11472051507170032,5,0.5,1.125,12,22,7056,0.04878048780487805,0.9512195121951219,50.56819512195122
9687,IIT,4.0,Civil,7.92,AI,Bootcamp,2,1,3,3,3,0,3,3,2,1,2,1,0,9,14,106,0,,Learning,1.0,1.0,1426.0,1150,2655,5,13.0,0.23979148566463945,0.5368975903614458,6,0.0,1.125,9,14,12834,0.024390243902439025,0.975609756097561,45.590097560975614
9688,Tier4_College,1.0,CSE,9.51,nan,Bootcamp,9,1,4,7,1,1,0,0,3,0,1,1,0,7,8,68,5,Text,Learning,1.0,,1636.0,1438,696,32,6.0,0.13759555246699096,2.3472022955523673,4,0.625,0.875,12,15,11452,0.024390243902439025,0.975609756097561,48.20809756097561
9689,Tier4_College,4.0,ECE,6.53,AI,Workshop,11,1,7,9,4,0,0,0,0,2,0,2,0,5,25,43,8,,Learning,0.0,0.0,463.0,1011,5827,112,,-0.541501976284585,0.07944406314344543,2,0.8,0.625,20,15,2315,0.04878048780487805,0.9512195121951219,46.82719512195122
9690,Tier2_Engg,1.0,nan,5.21,,Bootcamp,5,0,5,4,6,2,2,1,0,2,2,0,1,1,28,89,2,Text,Internship,0.0,0.0,,886,948,175,,0.95152198421646,1.8229715489989462,6,0.4,0.125,15,15,1730,0.07317073170731707,0.926829268292683,40.99829268292683
9691,Tier3_College,2.0,IT,9.97,DS,Fellowship,4,1,0,6,1,1,1,0,3,2,0,1,0,6,24,119,4,Video,Internship,0.0,0.0,228.0,1197,3633,144,,-0.8088480801335559,0.06274078150798018,5,0.5714285714285714,0.75,7,12,1368,0.024390243902439025,0.975609756097561,30.124097560975606
9692,Tier3_College,3.0,nan,6.56,nan,Workshop,9,1,3,4,4,2,4,3,1,1,0,1,0,7,29,105,9,,Internship,1.0,0.0,1107.0,1329,3211,153,34.0,-0.16691729323308271,0.3446450809464508,6,1.8,0.875,11,21,7749,0.024390243902439025,0.975609756097561,49.505097560975614
9693,Tier2_Engg,3.0,nan,5.81,,Workshop,9,1,7,1,1,1,2,3,4,1,0,2,1,8,28,108,9,,Internship,1.0,1.0,107.0,68,8469,185,9.0,0.5652173913043478,0.012632821723730814,7,4.5,1.0,9,23,856,0.04878048780487805,0.9512195121951219,42.36819512195122
9694,Tier3_College,1.0,nan,9.92,nan,Internship,2,1,5,9,1,0,2,2,3,2,1,0,1,5,24,18,3,Text,Learning,1.0,,1363.0,1082,6681,189,32.0,0.2594644506001847,0.20398084405866507,6,0.3,0.625,15,13,6815,0.024390243902439025,0.975609756097561,44.57109756097561
9695,Tier2_Engg,4.0,CSE,7.81,nan,Bootcamp,9,1,6,3,5,3,0,0,2,0,2,1,0,9,19,48,7,,Learning,0.0,,840.0,139,9065,12,,5.007142857142857,0.09265387160820648,4,1.75,1.125,14,17,7560,0.07317073170731707,0.926829268292683,47.82829268292683
9696,IIT,,ECE,5.74,,Bootcamp,1,0,3,7,3,0,1,1,3,0,1,0,1,10,6,24,9,Carousel,Learning,,0.0,518.0,1385,8858,181,49.0,-0.6255411255411255,0.0584716107912857,5,1.125,1.25,13,8,5180,0.07317073170731707,0.926829268292683,35.448292682926834
9697,Tier4_College,2.0,Mechanical,9.18,GenAI,Workshop,1,1,2,8,3,1,0,2,2,0,0,2,0,2,20,56,0,Video,Project,1.0,0.0,,1015,9847,127,26.0,0.28838582677165353,0.13281884646628758,4,0.0,0.25,13,8,2616,0.024390243902439025,0.975609756097561,33.37209756097561
9698,Tier4_College,4.0,CSE,9.73,DS,Workshop,6,0,3,8,2,3,3,0,3,2,2,2,0,3,6,24,6,,Achievement,,0.0,1895.0,1132,177,186,3.0,0.6734333627537511,10.646067415730338,6,0.6666666666666666,0.375,13,21,5685,0.04878048780487805,0.9512195121951219,49.197195121951225
9699,Tier3_College,3.0,Mechanical,9.41,GenAI,Bootcamp,1,1,2,6,2,3,0,3,0,2,2,2,1,5,23,102,8,,Learning,0.0,0.0,1078.0,1238,6935,159,,-0.129136400322841,0.15542099192618225,6,1.1428571428571428,0.625,10,14,5390,0.04878048780487805,0.9512195121951219,38.90219512195122
9700,NIT,,Civil,5.99,,Fellowship,6,1,0,0,2,3,0,1,4,1,1,2,1,10,27,52,1,Carousel,Internship,1.0,,714.0,316,8314,8,27.0,1.2555205047318612,0.08586891160553217,7,1.0,1.25,2,19,7140,0.07317073170731707,0.926829268292683,37.40829268292683
9701,Tier4_College,2.0,Civil,5.26,,Internship,6,1,1,6,2,1,2,3,4,0,2,1,0,5,28,35,8,nan,Project,0.0,1.0,1587.0,1059,4987,189,,0.4981132075471698,0.3181635926222935,6,1.1428571428571428,0.625,9,19,7935,0.04878048780487805,0.9512195121951219,45.447195121951225
9702,Tier2_Engg,4.0,Mechanical,6.86,DS,Bootcamp,11,0,3,9,6,4,4,1,0,1,0,0,0,2,25,40,8,,Internship,1.0,0.0,,917,361,93,16.0,-0.6688453159041394,0.8370165745856354,4,0.8,0.25,18,21,606,0.04878048780487805,0.9512195121951219,49.11819512195122
9703,NIT,1.0,Civil,6.77,AI,Workshop,9,1,5,5,0,3,1,3,4,1,1,1,1,8,20,34,4,Carousel,Learning,0.0,0.0,525.0,1253,1782,6,,-0.580542264752791,0.2944475602916433,8,0.6666666666666666,1.0,10,24,4200,0.024390243902439025,0.975609756097561,47.956097560975614
9704,NIT,4.0,Civil,7.03,GenAI,Internship,7,1,5,0,3,3,3,0,0,2,1,0,1,5,16,46,5,,Internship,0.0,0.0,1510.0,276,3649,105,,4.4548736462093865,0.4136986301369863,5,5.0,0.625,8,17,7550,0.04878048780487805,0.9512195121951219,42.06219512195122
9705,Tier4_College,3.0,IT,8.99,nan,Internship,2,1,8,3,3,3,3,2,2,0,1,0,1,3,24,71,1,,Achievement,0.0,1.0,1876.0,1326,2831,14,,0.41446872645064053,0.6624293785310734,6,0.25,0.375,14,14,5628,0.04878048780487805,0.9512195121951219,43.14019512195122
9706,Tier4_College,2.0,Mechanical,5.05,,Bootcamp,1,1,2,4,6,4,4,0,1,2,1,1,1,3,17,117,7,Text,Project,1.0,0.0,263.0,181,4517,23,21.0,0.45054945054945056,0.058211598052235504,7,1.4,0.375,12,15,789,0.024390243902439025,0.975609756097561,37.54509756097561
9707,Tier4_College,2.0,Mechanical,8.37,GenAI,Workshop,3,1,0,5,0,2,3,2,1,1,2,1,1,7,3,53,8,nan,Internship,1.0,1.0,1209.0,63,6881,128,10.0,17.90625,0.17567567567567569,8,1.3333333333333333,0.875,5,16,8463,0.0,1.0,39.463
9708,Tier2_Engg,4.0,ECE,9.93,AI,Workshop,2,0,5,8,1,0,4,0,4,1,0,0,0,10,26,117,5,,Achievement,1.0,0.0,84.0,127,3094,163,12.0,-0.3359375,0.027140549273021,3,0.5555555555555556,1.25,14,11,840,0.024390243902439025,0.975609756097561,35.59609756097561
9709,NIT,3.0,nan,7.0,AI,Workshop,8,0,0,3,6,2,4,0,2,0,2,1,1,7,18,40,7,,Project,1.0,0.0,1857.0,1137,202,83,28.0,0.632688927943761,9.147783251231527,6,1.75,0.875,9,20,12999,0.024390243902439025,0.975609756097561,51.755097560975614
9710,Tier3_College,2.0,IT,7.43,nan,Bootcamp,10,0,8,5,1,0,2,1,4,2,2,1,1,8,9,63,4,Text,Project,0.0,1.0,333.0,1195,1687,110,,-0.7207357859531772,0.19727488151658767,7,0.6666666666666666,1.0,14,23,2664,0.024390243902439025,0.975609756097561,49.42009756097561
9711,Tier2_Engg,3.0,CSE,8.14,GenAI,Workshop,11,1,7,9,7,1,3,3,3,1,1,1,1,5,4,31,0,,Achievement,1.0,0.0,1961.0,24,4962,135,28.0,77.48,0.39512391698569416,8,0.0,0.625,23,25,9805,0.024390243902439025,0.975609756097561,67.56109756097561
9712,IIT,4.0,IT,6.43,DS,Bootcamp,10,1,0,3,3,4,0,0,3,0,1,1,1,11,5,100,1,,Learning,1.0,0.0,1481.0,35,6609,187,16.0,40.166666666666664,0.22405446293494705,5,0.25,1.375,6,20,16291,0.024390243902439025,0.975609756097561,52.04709756097561
9713,Tier4_College,2.0,CSE,8.59,DS,Workshop,4,1,0,2,4,0,2,2,0,2,1,0,0,10,9,28,5,nan,Project,1.0,1.0,1362.0,300,4797,50,34.0,3.528239202657807,0.2838682784493539,4,1.6666666666666667,1.25,6,11,13620,0.0,1.0,40.620000000000005
9714,NIT,1.0,Mechanical,6.01,DS,Internship,3,0,7,9,1,2,4,1,2,1,1,2,1,10,20,79,9,nan,Internship,0.0,0.0,1271.0,1439,3310,46,,-0.11666666666666667,0.3838719420114769,8,0.9,1.25,17,17,12710,0.024390243902439025,0.975609756097561,56.46609756097561
9715,Tier2_Engg,,IT,5.32,,Fellowship,2,1,1,6,4,2,1,1,4,2,1,2,1,11,11,16,0,nan,Internship,0.0,1.0,577.0,106,2192,7,,4.401869158878505,0.26310989512083904,8,0.0,1.375,11,16,6347,0.07317073170731707,0.926829268292683,42.615292682926835
9716,IIT,2.0,ECE,9.01,GenAI,Internship,1,1,1,5,6,2,0,3,3,0,2,0,1,2,12,41,9,Video,Project,0.0,0.0,,139,3440,46,,6.885714285714286,0.32054635280441734,5,1.5,0.25,12,12,2206,0.04878048780487805,0.9512195121951219,35.71819512195122
9717,Tier2_Engg,2.0,nan,5.88,,Workshop,7,1,0,1,3,2,2,3,2,0,0,1,0,6,13,65,7,Image,Internship,1.0,1.0,620.0,1433,560,99,32.0,-0.5669456066945606,1.1051693404634582,5,3.5,0.75,4,17,3720,0.024390243902439025,0.975609756097561,34.47609756097561
9718,Tier2_Engg,2.0,Civil,8.66,DS,Internship,2,1,2,1,1,3,0,0,1,2,0,0,1,9,22,90,8,Video,Project,1.0,0.0,692.0,1402,9238,31,10.0,-0.5060584461867427,0.07489988093949562,4,4.0,1.125,4,9,6228,0.0,1.0,29.228
9719,Tier3_College,4.0,CSE,9.36,DS,Fellowship,1,0,5,6,4,3,4,2,3,1,0,0,0,7,12,66,6,,Project,0.0,1.0,1886.0,927,8692,128,,1.0334051724137931,0.21695617163234787,5,0.8571428571428571,0.875,15,14,13202,0.04878048780487805,0.9512195121951219,51.71419512195122
9720,Tier3_College,2.0,Civil,5.23,,Internship,6,1,3,7,3,0,1,2,1,0,0,2,1,5,24,86,5,nan,Project,1.0,0.0,644.0,908,4685,89,31.0,-0.29042904290429045,0.137430644472898,5,0.625,0.625,13,13,3220,0.024390243902439025,0.975609756097561,38.97609756097561
9721,Tier2_Engg,3.0,nan,8.53,DS,Workshop,4,1,5,9,6,3,0,3,1,1,1,2,1,5,24,91,9,,Achievement,1.0,0.0,1465.0,863,3674,26,49.0,0.6967592592592593,0.3986394557823129,7,0.9,0.625,20,16,7325,0.024390243902439025,0.975609756097561,53.081097560975614
9722,IIT,4.0,Mechanical,8.23,GenAI,Workshop,3,1,1,1,6,3,4,3,0,0,0,1,0,8,12,94,3,,Learning,1.0,0.0,191.0,1133,6843,1,36.0,-0.8306878306878307,0.027907656341320863,4,1.5,1.0,8,14,1528,0.024390243902439025,0.975609756097561,33.28409756097561
9723,NIT,1.0,Mechanical,8.12,AI,Bootcamp,2,0,4,5,7,3,4,1,2,0,2,2,1,7,20,25,6,Carousel,Project,1.0,0.0,1406.0,495,4964,51,6.0,1.8366935483870968,0.2831822759315206,7,1.0,0.875,16,17,9842,0.0,1.0,52.842
9724,NIT,4.0,Mechanical,6.48,nan,Workshop,6,1,9,5,4,1,3,3,3,0,0,1,1,11,15,58,5,,Learning,,0.0,1019.0,171,1577,185,3.0,4.930232558139535,0.6457541191381495,6,0.8333333333333334,1.375,18,18,11209,0.04878048780487805,0.9512195121951219,56.721195121951226
9725,Tier4_College,3.0,Civil,5.23,,Fellowship,4,1,1,3,3,1,0,2,0,1,0,2,0,10,8,46,3,,Learning,0.0,0.0,367.0,611,742,135,,-0.39869281045751637,0.4939434724091521,4,0.75,1.25,7,10,3670,0.07317073170731707,0.926829268292683,29.938292682926832
9726,Tier4_College,3.0,nan,5.49,,Bootcamp,10,1,2,9,3,4,1,1,1,2,0,1,0,8,7,90,5,,Internship,0.0,0.0,539.0,564,7707,5,,-0.04424778761061947,0.06992734820965231,6,0.5,1.0,14,20,4312,0.07317073170731707,0.926829268292683,47.580292682926824
9727,NIT,2.0,Mechanical,6.36,AI,Workshop,6,1,1,7,6,3,4,0,0,0,1,1,1,10,22,98,2,Carousel,Learning,1.0,,1751.0,141,2471,103,27.0,11.338028169014084,0.7083333333333334,5,0.25,1.25,14,16,17510,0.024390243902439025,0.975609756097561,57.266097560975616
9728,Tier2_Engg,3.0,Mechanical,7.03,GenAI,Workshop,4,0,6,0,5,0,0,1,4,1,0,0,1,5,5,57,7,,Achievement,1.0,,1712.0,465,6538,175,16.0,2.6759656652360513,0.2618137329866952,4,7.0,0.625,11,11,8560,0.04878048780487805,0.9512195121951219,40.072195121951225
9729,Tier2_Engg,2.0,Civil,9.59,AI,Workshop,10,1,5,9,2,0,3,0,3,2,1,1,1,4,8,73,0,Carousel,Achievement,1.0,0.0,1366.0,1406,9414,161,24.0,-0.028429282160625444,0.14508762612851833,6,0.0,0.5,16,21,5464,0.0,1.0,52.464
9730,Tier3_College,1.0,Mechanical,8.42,AI,Workshop,9,1,2,0,6,3,1,1,1,1,2,2,1,4,16,53,8,nan,Achievement,1.0,0.0,1572.0,1467,2437,68,22.0,0.07152588555858311,0.6447908121410992,8,8.0,0.5,8,21,6288,0.0,1.0,45.288
9731,Tier3_College,,nan,5.13,,Internship,6,1,5,9,2,4,1,2,2,2,1,1,1,5,23,108,1,Carousel,Project,1.0,0.0,585.0,1280,4549,29,30.0,-0.5425448868071819,0.12857142857142856,8,0.1,0.625,16,20,2925,0.04878048780487805,0.9512195121951219,48.43719512195122
9732,Tier4_College,1.0,CSE,9.6,AI,Bootcamp,6,1,2,8,5,4,0,0,4,2,1,1,1,3,8,83,8,Carousel,Learning,1.0,,404.0,1286,5362,86,32.0,-0.6853146853146853,0.0753309714711915,6,0.8888888888888888,0.375,15,19,1212,0.024390243902439025,0.975609756097561,44.968097560975615
9733,NIT,4.0,IT,8.6,DS,Bootcamp,9,1,6,8,3,2,2,1,0,2,1,1,1,9,19,88,2,,Achievement,1.0,0.0,1389.0,908,8389,94,40.0,0.5291529152915292,0.16555423122765198,7,0.2222222222222222,1.125,17,19,12501,0.024390243902439025,0.975609756097561,58.25709756097561
9734,Tier2_Engg,2.0,CSE,7.46,GenAI,Workshop,4,0,3,7,3,2,3,1,0,1,1,1,0,3,20,59,2,Video,Project,1.0,1.0,1318.0,1036,9801,190,16.0,0.2719382835101254,0.13446235462150583,6,0.25,0.375,13,13,3954,0.0,1.0,39.954
9735,NIT,2.0,Mechanical,7.32,GenAI,Internship,8,1,6,0,6,3,1,0,0,0,0,0,1,1,13,89,6,nan,Learning,1.0,0.0,,1374,7226,167,38.0,-0.07127272727272728,0.1765601217656012,3,6.0,0.125,12,13,1276,0.024390243902439025,0.975609756097561,36.03209756097561
9736,IIT,4.0,nan,9.67,nan,Fellowship,4,0,9,6,3,0,0,0,2,1,2,0,0,7,12,77,3,,Achievement,0.0,1.0,972.0,541,9520,7,,0.7952029520295203,0.10209011658439239,3,0.42857142857142855,0.875,18,9,6804,0.04878048780487805,0.9512195121951219,43.316195121951225
9737,NIT,2.0,nan,7.75,DS,Internship,7,0,3,2,6,1,4,0,2,0,1,1,0,3,26,96,6,Carousel,Internship,1.0,0.0,340.0,441,9508,195,24.0,-0.22850678733031674,0.035755599957934585,5,2.0,0.375,11,16,1020,0.0,1.0,38.019999999999996
9738,IIT,4.0,Mechanical,7.51,DS,Internship,9,0,8,5,0,2,3,0,0,1,0,1,1,5,10,59,2,,Achievement,0.0,0.0,1382.0,161,694,144,,7.537037037037037,1.9884892086330934,5,0.3333333333333333,0.625,13,17,6910,0.04878048780487805,0.9512195121951219,46.42219512195122
9739,Tier3_College,3.0,Mechanical,8.87,DS,Internship,3,1,4,3,3,3,0,2,2,2,0,0,0,8,24,40,9,,Project,1.0,1.0,659.0,578,3448,102,5.0,0.13989637305699482,0.1910698753261815,4,2.25,1.0,10,12,5272,0.024390243902439025,0.975609756097561,37.02809756097561
9740,Tier3_College,2.0,Mechanical,7.97,nan,Bootcamp,5,1,9,6,0,4,2,0,0,0,2,0,0,9,9,78,2,Carousel,Achievement,,0.0,1774.0,705,8309,37,23.0,1.5141643059490084,0.2134777376654633,3,0.2857142857142857,1.125,15,13,15966,0.024390243902439025,0.975609756097561,53.72209756097561
9741,Tier4_College,3.0,Civil,6.24,GenAI,Internship,1,1,7,5,5,2,1,3,0,1,0,1,0,5,11,53,8,,Internship,1.0,0.0,892.0,1156,6578,154,31.0,-0.22817631806395852,0.1355829153366773,5,1.3333333333333333,0.625,17,9,4460,0.024390243902439025,0.975609756097561,40.21609756097561
9742,NIT,2.0,nan,9.99,DS,Internship,4,1,7,9,1,1,0,2,0,2,2,2,1,9,5,111,9,Image,Learning,,0.0,1971.0,1376,8278,184,48.0,0.43209876543209874,0.2380722309457664,6,0.9,1.125,17,14,17739,0.024390243902439025,0.975609756097561,58.495097560975616
9743,NIT,2.0,IT,6.4,GenAI,Internship,3,1,6,8,5,0,0,1,4,0,2,2,1,4,27,47,0,nan,Achievement,0.0,0.0,825.0,1280,4492,10,,-0.3551912568306011,0.18361896283107054,5,0.0,0.5,19,13,3300,0.024390243902439025,0.975609756097561,45.05609756097561
9744,IIT,4.0,Civil,8.42,nan,Fellowship,3,1,9,2,4,0,1,1,0,0,2,1,0,9,13,47,1,,Achievement,1.0,0.0,781.0,230,1697,197,21.0,2.3852813852813854,0.45995288574793874,4,0.3333333333333333,1.125,15,8,7029,0.024390243902439025,0.975609756097561,39.78509756097561
9745,Tier3_College,2.0,Civil,7.45,DS,Bootcamp,6,1,3,2,3,0,2,2,2,0,0,2,1,5,14,42,8,Image,Learning,0.0,0.0,696.0,437,3190,1,,0.591324200913242,0.21811344406142275,5,2.6666666666666665,0.625,8,15,3480,0.024390243902439025,0.975609756097561,36.23609756097561
9746,IIT,2.0,nan,5.61,,Workshop,6,1,8,0,6,3,2,2,3,2,1,1,1,6,11,16,7,Carousel,Internship,1.0,0.0,1780.0,846,861,99,2.0,1.10271546635183,2.0649651972157774,8,7.0,0.75,14,21,10680,0.024390243902439025,0.975609756097561,55.43609756097561
9747,Tier3_College,4.0,Mechanical,9.79,AI,Bootcamp,2,1,4,0,2,3,3,1,2,1,2,0,0,5,19,51,3,,Learning,1.0,0.0,691.0,481,5496,170,47.0,0.43568464730290457,0.12570492996179736,6,3.0,0.625,6,14,3455,0.024390243902439025,0.975609756097561,33.21109756097561
9748,IIT,4.0,CSE,6.68,DS,Fellowship,6,1,0,7,1,4,2,3,3,1,2,1,0,2,9,42,0,,Learning,0.0,1.0,,665,939,51,,-0.6471471471471472,0.24893617021276596,7,0.0,0.25,8,22,468,0.07317073170731707,0.926829268292683,39.73629268292683
9749,Tier3_College,3.0,nan,8.29,AI,Internship,2,1,3,0,2,1,0,0,4,0,1,2,1,7,16,66,5,,Internship,1.0,0.0,1362.0,676,6841,189,8.0,1.0132939438700148,0.19906460099386145,5,5.0,0.875,5,11,9534,0.024390243902439025,0.975609756097561,35.29009756097561
9750,IIT,3.0,CSE,8.69,DS,Internship,10,1,9,0,4,1,0,1,2,1,2,1,0,8,27,113,2,,Internship,0.0,0.0,1956.0,946,2378,21,,1.0665258711721224,0.8221941992433796,6,2.0,1.0,13,18,15648,0.04878048780487805,0.9512195121951219,56.16019512195122
9751,Tier3_College,3.0,ECE,6.97,GenAI,Internship,2,1,3,7,5,1,0,0,0,1,2,2,1,8,22,97,0,,Project,1.0,0.0,1539.0,530,426,4,49.0,1.9001883239171375,3.604215456674473,5,0.0,1.0,15,9,12312,0.024390243902439025,0.975609756097561,46.06809756097561
9752,IIT,3.0,nan,6.3,AI,Fellowship,9,1,4,6,1,4,3,3,0,1,2,1,1,4,26,61,4,,Achievement,1.0,0.0,1678.0,841,2097,67,0.0,0.994061757719715,0.7998093422306959,7,0.5714285714285714,0.5,11,24,6712,0.024390243902439025,0.975609756097561,51.468097560975615
9753,NIT,3.0,IT,5.29,,Internship,8,1,4,3,2,4,4,0,3,1,0,0,1,8,23,116,2,,Project,1.0,1.0,796.0,202,6201,150,46.0,2.9261083743842367,0.12834569493711706,5,0.5,1.0,9,21,6368,0.04878048780487805,0.9512195121951219,45.88019512195122
9754,Tier4_College,,nan,9.76,AI,Fellowship,7,0,3,4,1,1,1,2,4,0,2,1,1,9,22,119,7,Video,Internship,,0.0,1013.0,616,4908,20,34.0,0.6434359805510534,0.2063556732532084,7,1.4,1.125,8,19,9117,0.04878048780487805,0.9512195121951219,45.62919512195123
9755,IIT,1.0,ECE,7.91,DS,Internship,1,1,7,0,7,2,1,3,4,2,2,0,1,3,18,68,5,Video,Project,1.0,0.0,281.0,921,7301,108,3.0,-0.6941431670281996,0.03848260750479321,7,5.0,0.375,14,16,843,0.0,1.0,40.843
9756,Tier4_College,3.0,Civil,8.58,DS,Internship,3,1,5,6,6,2,4,1,0,0,2,2,0,9,11,89,6,,Project,1.0,,276.0,619,1531,76,15.0,-0.5532258064516129,0.1801566579634465,5,0.8571428571428571,1.125,17,14,2484,0.04878048780487805,0.9512195121951219,42.99619512195122
