Student_ID,College_Tier,Department,Module,Topic,Subtopic,Difficulty,Correct,Time_Taken,Attempts,Hint_Used,Test_Cases_Passed
17860,4,Civil,OOP,Loops,Basic,Medium,0,90,1,0,20
2408,1,ECE,Basics,Variables,Intermediate,Hard,1,197,2,0,20
17320,4,CSE,Advanced,Pandas,EdgeCases,Medium,1,299,3,0,52
13246,2,ECE,DS,Classes,EdgeCases,Medium,1,137,1,0,63
11160,3,CSE,ProblemSolving,Arrays,EdgeCases,Medium,0,213,2,0,14
5416,2,ECE,DS_AI,Lists,Basic,Easy,1,155,2,0,70
2246,2,Mechanical,OOP,Arrays,Intermediate,Medium,0,90,3,0,42
6573,2,ECE,Control,Files,Intermediate,Hard,1,225,3,1,27
3951,1,ECE,Control,Lists,Basic,Hard,0,24,1,0,10
19043,3,ECE,Control,Lists,Intermediate,Hard,1,294,3,0,70
10007,3,CSE,DS,Pandas,EdgeCases,Easy,1,233,3,0,34
7486,2,CSE,Advanced,Classes,EdgeCases,Easy,1,217,2,0,84
19668,2,Civil,Control,Lists,EdgeCases,Medium,1,129,2,0,51
17681,1,ECE,DS_AI,Files,Basic,Easy,0,251,2,0,40
1648,3,Mechanical,OOP,Pandas,Intermediate,Easy,0,292,1,1,31
15046,3,Civil,Functions,Variables,EdgeCases,Medium,0,286,1,0,98
19837,1,ECE,Control,Arrays,EdgeCases,Easy,0,237,2,1,9
9357,2,Civil,Control,Arrays,Basic,Medium,1,68,1,0,41
8093,3,CSE,DS_AI,Lists,EdgeCases,Hard,1,165,1,0,37
3245,2,Civil,DS,Variables,Intermediate,Easy,0,287,2,0,67
4026,4,ECE,Advanced,Arrays,Intermediate,Easy,0,36,1,0,93
11893,4,CSE,ProblemSolving,Classes,EdgeCases,Easy,1,21,1,0,39
8695,2,ECE,Basics,Files,Intermediate,Easy,1,239,3,0,86
13878,3,ECE,ProblemSolving,Files,EdgeCases,Medium,1,139,1,0,82
9003,3,ECE,Basics,Lists,Intermediate,Hard,1,23,1,0,80
786,4,Civil,ProblemSolving,Classes,Intermediate,Hard,1,278,3,1,69
228,3,CSE,DS_AI,Variables,Intermediate,Medium,1,134,2,0,21
4948,3,ECE,Basics,Functions,Intermediate,Hard,1,71,2,1,51
7478,4,CSE,Advanced,Pandas,Basic,Easy,0,246,3,0,78
17212,3,Civil,DS_AI,Lists,Intermediate,Medium,0,206,3,0,16
16763,2,ECE,Basics,Functions,Basic,Hard,0,116,3,0,87
13895,3,Mechanical,OOP,Lists,Intermediate,Hard,0,86,2,0,33
10218,1,CSE,Control,Variables,Basic,Hard,0,60,2,0,93
14721,1,ECE,ProblemSolving,Loops,Intermediate,Medium,1,145,3,0,57
6257,1,ECE,Advanced,Lists,Basic,Hard,0,42,2,1,55
11557,4,Civil,Basics,Functions,Basic,Easy,1,287,2,1,39
11569,3,CSE,Functions,Classes,EdgeCases,Easy,1,87,1,0,8
8483,1,ECE,OOP,Pandas,EdgeCases,Easy,1,297,1,0,12
19933,4,ECE,Advanced,Loops,EdgeCases,Medium,0,43,2,1,16
7689,4,ECE,Advanced,Pandas,Intermediate,Hard,1,284,1,0,96
60,2,Civil,DS_AI,Loops,Intermediate,Hard,0,57,1,1,11
5432,4,ECE,DS,Loops,Basic,Medium,1,37,1,0,39
19055,4,Mechanical,ProblemSolving,Variables,Basic,Hard,1,82,2,0,4
14425,4,ECE,Advanced,Functions,Basic,Hard,0,98,3,0,55
3340,3,Civil,Control,Classes,EdgeCases,Easy,1,208,2,1,81
19174,2,ECE,Advanced,Arrays,Intermediate,Medium,1,153,3,0,40
3655,4,Mechanical,ProblemSolving,Files,Basic,Easy,1,146,3,0,27
13188,1,Civil,DS_AI,Lists,Basic,Medium,0,275,2,0,56
5549,1,ECE,Advanced,Arrays,Intermediate,Hard,1,258,3,0,75
19047,1,Civil,DS_AI,Arrays,EdgeCases,Medium,1,244,1,0,8
16586,3,Mechanical,DS_AI,Lists,Intermediate,Hard,1,91,3,0,90
7088,4,Civil,OOP,Lists,Basic,Hard,1,95,1,0,47
13335,4,Civil,OOP,Functions,EdgeCases,Medium,1,43,3,1,14
8663,2,ECE,DS,Pandas,Basic,Easy,1,150,1,0,78
7944,4,CSE,OOP,Lists,Intermediate,Medium,0,282,1,0,58
19411,3,ECE,Advanced,Files,Intermediate,Hard,1,135,1,1,20
3357,3,Civil,Control,Loops,EdgeCases,Medium,1,13,1,0,40
10549,2,Civil,Basics,Functions,Intermediate,Hard,0,250,3,0,91
3974,3,CSE,DS_AI,Variables,EdgeCases,Medium,1,234,3,0,32
13021,1,Civil,OOP,Lists,EdgeCases,Medium,0,133,3,0,44
10776,1,Civil,Control,Functions,EdgeCases,Easy,0,162,3,1,59
4472,1,CSE,DS,Pandas,Basic,Hard,1,160,1,0,27
3124,4,Mechanical,Advanced,Classes,Basic,Easy,0,152,2,0,2
11334,4,ECE,Control,Pandas,Intermediate,Medium,1,145,1,1,9
18692,3,CSE,Advanced,Lists,Basic,Medium,1,237,1,1,90
6004,4,CSE,Functions,Functions,EdgeCases,Hard,1,213,2,0,83
3791,3,Mechanical,OOP,Arrays,Intermediate,Easy,1,37,3,0,49
6522,1,CSE,Basics,Lists,EdgeCases,Hard,0,25,2,0,26
3111,4,CSE,Functions,Classes,EdgeCases,Hard,1,137,2,1,66
1602,3,Mechanical,Control,Variables,Intermediate,Hard,0,271,1,1,59
11789,4,Mechanical,Advanced,Pandas,EdgeCases,Easy,1,111,2,1,55
12713,4,Mechanical,ProblemSolving,Loops,Basic,Hard,1,50,3,0,99
13748,1,Mechanical,OOP,Arrays,Basic,Medium,1,177,3,0,48
16005,4,Mechanical,Advanced,Arrays,Intermediate,Hard,0,171,3,1,29
8514,1,Mechanical,Functions,Lists,EdgeCases,Medium,1,42,3,0,42
10490,3,CSE,DS_AI,Lists,Basic,Easy,0,234,1,0,30
16564,2,CSE,Basics,Variables,Basic,Medium,1,209,3,0,14
13292,2,ECE,ProblemSolving,Lists,Basic,Hard,1,68,1,0,6
16038,1,CSE,OOP,Arrays,EdgeCases,Easy,1,32,1,0,58
15686,1,Mechanical,DS_AI,Classes,EdgeCases,Hard,1,251,1,0,46
8930,3,ECE,ProblemSolving,Arrays,EdgeCases,Hard,1,213,3,0,4
3720,3,CSE,Basics,Files,EdgeCases,Hard,1,231,3,1,71
16439,3,Mechanical,Basics,Loops,Basic,Medium,0,181,2,1,65
11118,1,ECE,Control,Loops,Intermediate,Easy,0,299,1,0,42
18449,4,Civil,Functions,Pandas,EdgeCases,Medium,1,103,1,0,46
11835,1,ECE,Basics,Files,Basic,Easy,1,221,2,0,98
19679,3,CSE,Basics,Classes,Intermediate,Easy,1,240,1,0,24
3856,2,ECE,ProblemSolving,Classes,Basic,Easy,0,38,2,0,82
13370,2,Mechanical,Basics,Loops,Intermediate,Medium,1,85,1,0,56
2752,2,ECE,Control,Classes,Basic,Hard,1,207,2,0,66
725,4,Mechanical,ProblemSolving,Loops,EdgeCases,Hard,1,202,1,0,2
9446,1,ECE,DS,Pandas,EdgeCases,Easy,1,286,3,0,2
9370,3,ECE,Control,Functions,Intermediate,Hard,0,261,3,0,92
9489,2,Mechanical,Basics,Variables,Basic,Easy,0,195,2,0,35
8050,3,Mechanical,Control,Classes,Basic,Hard,0,47,1,0,68
13358,2,ECE,Advanced,Classes,EdgeCases,Easy,1,286,2,1,63
16234,4,Mechanical,Basics,Pandas,Intermediate,Easy,1,179,3,0,27
18884,3,ECE,Control,Classes,EdgeCases,Hard,1,147,2,1,13
1330,2,ECE,OOP,Arrays,Basic,Hard,1,224,1,0,90
19012,1,CSE,Functions,Classes,Intermediate,Hard,1,73,1,0,83
12539,1,ECE,DS_AI,Variables,Basic,Easy,0,83,2,0,37
18835,1,Mechanical,ProblemSolving,Loops,Intermediate,Medium,1,299,3,0,48
14054,2,Civil,DS_AI,Loops,Intermediate,Hard,1,143,3,0,29
14536,1,CSE,Advanced,Loops,Intermediate,Easy,1,18,3,1,74
9362,4,ECE,OOP,Pandas,EdgeCases,Hard,0,84,1,1,53
7058,3,Civil,Functions,Loops,EdgeCases,Easy,1,222,1,1,12
11632,4,ECE,DS,Variables,EdgeCases,Easy,0,297,2,0,88
10560,1,Civil,Functions,Classes,Basic,Medium,0,105,2,1,91
4295,1,Civil,DS_AI,Lists,Basic,Easy,0,86,3,0,1
9657,1,CSE,Basics,Functions,EdgeCases,Hard,1,285,2,0,3
13371,3,CSE,Control,Pandas,EdgeCases,Hard,1,78,3,1,10
18115,4,Mechanical,Basics,Variables,Basic,Easy,1,79,2,1,93
8150,1,CSE,Advanced,Functions,Basic,Easy,1,79,2,0,24
14479,3,ECE,ProblemSolving,Functions,Intermediate,Easy,0,12,1,0,41
1124,2,Mechanical,Functions,Variables,Intermediate,Medium,1,299,3,0,76
17873,4,ECE,Functions,Classes,EdgeCases,Medium,1,255,1,0,74
16649,2,CSE,Functions,Classes,Basic,Medium,1,219,2,0,79
15367,3,ECE,Advanced,Functions,Basic,Easy,0,296,2,0,91
18414,1,Mechanical,Advanced,Pandas,EdgeCases,Easy,1,78,3,0,64
6875,2,ECE,ProblemSolving,Pandas,Intermediate,Hard,0,238,3,1,58
3767,4,CSE,OOP,Variables,EdgeCases,Hard,1,221,2,0,75
8588,3,ECE,DS_AI,Lists,Basic,Medium,0,12,1,1,39
7057,3,Civil,Control,Functions,EdgeCases,Medium,1,26,1,0,93
8300,2,Civil,Advanced,Classes,EdgeCases,Easy,1,109,3,0,24
3564,4,CSE,Functions,Files,EdgeCases,Hard,1,192,3,1,94
11099,4,Mechanical,DS,Classes,EdgeCases,Easy,1,39,1,0,29
7850,4,Civil,Advanced,Classes,Basic,Hard,1,271,3,0,24
13772,4,CSE,OOP,Pandas,EdgeCases,Easy,0,242,2,0,6
6036,2,Mechanical,DS_AI,Loops,Intermediate,Medium,1,38,2,0,40
15105,3,CSE,Functions,Pandas,Intermediate,Easy,0,66,2,0,31
7960,3,Mechanical,Advanced,Pandas,EdgeCases,Medium,0,54,2,0,23
3197,4,Civil,Control,Loops,Intermediate,Easy,0,195,3,0,47
17570,1,Civil,OOP,Pandas,Basic,Hard,1,17,3,0,62
4132,1,Civil,DS,Lists,Basic,Easy,0,33,2,0,14
19460,4,ECE,OOP,Files,Intermediate,Easy,0,101,2,0,2
413,2,Civil,DS_AI,Loops,EdgeCases,Hard,1,106,2,0,94
8675,2,Mechanical,ProblemSolving,Classes,Intermediate,Hard,1,73,3,1,61
11152,2,Mechanical,ProblemSolving,Lists,Basic,Easy,0,171,1,0,40
3848,1,Civil,DS,Loops,EdgeCases,Medium,1,263,2,0,9
8795,3,Civil,DS,Arrays,EdgeCases,Easy,1,172,2,0,1
1082,3,ECE,Functions,Arrays,Intermediate,Easy,1,72,2,1,6
8217,4,Civil,Advanced,Variables,Basic,Hard,1,165,3,1,96
8390,2,Mechanical,Basics,Variables,Intermediate,Medium,1,166,2,0,95
19011,3,Mechanical,Functions,Lists,Intermediate,Medium,1,147,2,0,52
8615,1,ECE,Advanced,Files,EdgeCases,Hard,1,22,1,0,38
17526,4,CSE,Control,Arrays,Basic,Medium,1,222,1,1,61
10246,3,CSE,Basics,Variables,Basic,Easy,1,270,3,0,78
17505,4,Mechanical,Control,Classes,EdgeCases,Medium,1,289,1,0,63
12360,4,Civil,Functions,Lists,Basic,Hard,1,192,2,0,57
4528,1,Civil,Advanced,Loops,EdgeCases,Easy,1,33,2,0,99
12668,1,CSE,ProblemSolving,Classes,Basic,Hard,1,41,3,0,62
6694,1,Mechanical,ProblemSolving,Arrays,EdgeCases,Hard,1,155,2,0,89
4904,1,ECE,OOP,Arrays,EdgeCases,Easy,1,214,3,1,9
56,1,Mechanical,OOP,Arrays,EdgeCases,Medium,1,56,3,0,90
13415,4,CSE,DS_AI,Arrays,Intermediate,Easy,1,73,1,1,28
2264,4,ECE,Basics,Classes,Intermediate,Medium,0,255,2,1,6
8483,1,ECE,ProblemSolving,Variables,Basic,Hard,1,37,1,1,54
15051,2,Mechanical,Functions,Variables,Basic,Easy,1,199,3,1,35
18379,1,CSE,Functions,Arrays,EdgeCases,Easy,1,276,2,1,30
17219,4,Mechanical,ProblemSolving,Functions,Intermediate,Medium,1,34,1,0,22
5271,4,ECE,Basics,Loops,EdgeCases,Easy,0,196,2,0,32
14273,3,Civil,Functions,Functions,EdgeCases,Easy,0,99,3,0,39
14527,3,ECE,Functions,Arrays,Basic,Easy,0,137,2,0,33
14743,4,Mechanical,Basics,Classes,Intermediate,Medium,0,194,1,0,38
10107,2,Civil,Functions,Lists,Intermediate,Easy,1,110,3,0,40
10794,4,CSE,OOP,Classes,Basic,Easy,1,203,2,0,79
1502,4,Mechanical,OOP,Files,Intermediate,Medium,1,102,1,0,30
15296,2,ECE,DS,Pandas,EdgeCases,Hard,1,97,3,1,96
15554,1,ECE,Advanced,Files,Basic,Easy,1,224,1,0,38
11514,3,CSE,DS_AI,Lists,Basic,Medium,1,26,2,1,62
4137,1,CSE,Basics,Variables,Basic,Hard,0,58,2,0,8
14706,4,Civil,Advanced,Variables,Basic,Easy,1,254,3,0,3
16404,1,Civil,Advanced,Files,Basic,Medium,1,44,1,1,2
17417,4,CSE,DS_AI,Loops,EdgeCases,Hard,0,240,2,1,55
9017,1,Civil,Control,Functions,Intermediate,Easy,1,24,1,0,24
13948,2,Civil,DS_AI,Variables,Basic,Hard,0,195,3,1,20
19659,1,Mechanical,Control,Loops,Basic,Hard,0,92,1,0,3
11854,1,ECE,Functions,Variables,EdgeCases,Medium,1,282,2,0,94
14354,4,Mechanical,Functions,Variables,EdgeCases,Easy,1,266,3,0,54
748,2,Mechanical,ProblemSolving,Files,Intermediate,Easy,1,91,2,0,11
10559,3,Civil,DS_AI,Files,Basic,Medium,1,36,2,0,18
16072,3,CSE,DS_AI,Arrays,Intermediate,Medium,0,106,3,1,88
7005,4,CSE,DS_AI,Functions,Basic,Easy,0,72,1,0,24
17352,2,Civil,Advanced,Variables,EdgeCases,Medium,1,113,3,0,39
15642,1,Mechanical,Functions,Functions,Basic,Hard,0,227,1,1,1
3548,1,CSE,DS_AI,Lists,EdgeCases,Hard,1,277,1,0,25
19183,3,Civil,ProblemSolving,Classes,Basic,Hard,0,284,1,0,31
3016,1,Civil,Control,Arrays,Basic,Medium,1,133,1,0,18
18189,1,ECE,Basics,Variables,EdgeCases,Medium,0,85,2,0,79
2024,1,ECE,Basics,Loops,EdgeCases,Easy,1,148,1,0,96
8593,2,ECE,OOP,Pandas,Intermediate,Easy,0,98,2,0,40
10513,1,ECE,Functions,Lists,Basic,Easy,1,30,3,0,45
3325,1,ECE,OOP,Arrays,EdgeCases,Medium,1,230,1,0,60
18262,2,CSE,OOP,Loops,Basic,Hard,1,16,2,1,84
10880,4,Civil,Control,Classes,Intermediate,Medium,1,91,3,0,37
3676,4,Mechanical,Control,Lists,Basic,Easy,1,208,2,1,64
10112,4,CSE,Basics,Functions,Basic,Easy,1,145,3,0,14
16390,3,Mechanical,DS,Pandas,Intermediate,Medium,0,288,3,0,33
5534,2,ECE,DS,Functions,Intermediate,Hard,0,254,3,1,73
9714,2,Civil,OOP,Lists,EdgeCases,Medium,1,262,1,0,7
5176,4,CSE,Basics,Arrays,Intermediate,Easy,1,259,1,0,67
3879,2,CSE,Control,Variables,Basic,Medium,1,69,2,0,3
19854,1,Mechanical,ProblemSolving,Variables,Intermediate,Medium,1,38,2,1,91
9014,3,CSE,Basics,Pandas,Basic,Medium,1,59,2,0,41
3094,4,CSE,ProblemSolving,Arrays,Basic,Hard,1,22,2,0,61
14777,1,Mechanical,ProblemSolving,Loops,Basic,Medium,0,186,1,0,33
11305,4,CSE,Advanced,Arrays,Basic,Easy,0,285,1,0,14
17242,2,ECE,ProblemSolving,Arrays,Intermediate,Easy,0,11,3,0,52
7619,1,Civil,ProblemSolving,Files,EdgeCases,Easy,1,133,2,0,51
7978,4,ECE,Basics,Pandas,EdgeCases,Medium,0,232,3,1,97
2551,3,CSE,Functions,Functions,EdgeCases,Easy,0,85,1,1,94
1226,3,CSE,OOP,Lists,Intermediate,Easy,0,25,3,0,96
16012,2,CSE,DS_AI,Arrays,EdgeCases,Hard,1,174,3,0,15
8846,2,Civil,Functions,Files,Intermediate,Medium,0,164,3,0,93
7454,1,Mechanical,DS_AI,Pandas,Basic,Hard,0,70,1,0,49
9532,1,CSE,Advanced,Lists,Intermediate,Hard,0,80,3,1,32
4557,2,CSE,DS_AI,Loops,EdgeCases,Hard,0,238,3,0,35
2718,2,ECE,DS,Functions,Basic,Medium,1,41,3,0,58
3393,2,Mechanical,ProblemSolving,Classes,Basic,Easy,1,103,1,0,90
13487,3,CSE,Basics,Pandas,Intermediate,Medium,1,189,2,0,33
9255,2,Civil,DS,Pandas,Intermediate,Hard,0,126,2,0,88
6123,3,ECE,ProblemSolving,Lists,EdgeCases,Medium,0,227,2,0,22
10725,1,ECE,Control,Lists,Basic,Hard,1,17,2,0,24
9801,2,CSE,Control,Loops,EdgeCases,Easy,0,285,3,0,87
17466,2,Mechanical,Control,Files,EdgeCases,Hard,0,237,3,0,33
6640,4,Mechanical,DS_AI,Pandas,Intermediate,Easy,0,146,3,1,5
13446,3,Mechanical,DS,Classes,Intermediate,Easy,0,215,1,0,11
4751,2,ECE,Control,Loops,Intermediate,Hard,0,118,1,0,9
13821,2,Civil,Advanced,Functions,EdgeCases,Easy,0,87,3,0,0
2655,4,CSE,Advanced,Arrays,Basic,Hard,1,102,1,0,55
16540,3,Mechanical,DS,Functions,EdgeCases,Easy,0,143,3,0,19
3070,1,Civil,OOP,Pandas,Basic,Easy,1,277,2,0,77
18348,3,Civil,DS,Pandas,EdgeCases,Hard,1,74,1,0,69
13714,3,Mechanical,Advanced,Pandas,Basic,Medium,1,192,3,0,68
7664,4,Civil,Control,Variables,Intermediate,Hard,1,42,1,0,36
6304,1,CSE,DS_AI,Files,Intermediate,Easy,0,135,3,0,84
6143,4,ECE,Control,Lists,Basic,Hard,1,82,3,0,87
9669,2,CSE,OOP,Lists,Basic,Easy,1,73,2,1,65
3756,4,Civil,Advanced,Variables,EdgeCases,Hard,1,109,3,0,14
15430,4,Civil,DS,Files,Intermediate,Medium,1,154,1,1,52
831,1,Mechanical,Basics,Classes,Basic,Hard,1,143,1,0,91
13626,4,Civil,DS_AI,Arrays,Intermediate,Easy,1,99,2,0,36
6575,2,ECE,Advanced,Files,Basic,Easy,0,262,1,1,83
13694,2,ECE,Basics,Lists,EdgeCases,Hard,1,163,2,0,39
6122,2,Civil,DS_AI,Variables,Basic,Easy,1,156,1,0,23
15527,1,Civil,ProblemSolving,Functions,Intermediate,Easy,1,170,3,1,59
1343,2,Civil,Control,Functions,EdgeCases,Easy,1,172,3,0,55
10357,2,ECE,DS,Arrays,Intermediate,Hard,1,144,3,0,5
10937,2,Mechanical,OOP,Arrays,EdgeCases,Hard,0,96,3,1,29
12491,4,Civil,Control,Loops,EdgeCases,Hard,1,204,3,0,45
1845,3,ECE,Advanced,Variables,Basic,Hard,0,188,1,1,27
13250,4,ECE,DS,Functions,EdgeCases,Easy,0,25,1,0,23
16846,1,Civil,Basics,Variables,Basic,Easy,1,159,3,1,79
19376,4,Civil,ProblemSolving,Functions,Basic,Hard,1,177,3,0,17
201,3,ECE,OOP,Variables,EdgeCases,Medium,1,166,2,1,21
16900,4,CSE,Advanced,Loops,EdgeCases,Easy,0,159,2,0,9
5872,2,Civil,Basics,Variables,Basic,Easy,1,61,3,0,12
13518,3,Civil,Advanced,Functions,EdgeCases,Easy,1,144,1,0,43
19616,3,Mechanical,Control,Variables,Intermediate,Easy,0,86,2,1,38
3697,4,CSE,Control,Functions,Basic,Easy,0,121,3,0,35
9468,4,ECE,Basics,Arrays,Basic,Hard,1,64,2,0,88
19678,4,CSE,Control,Variables,Basic,Medium,1,115,1,1,78
18014,2,Civil,DS,Loops,Basic,Medium,1,289,3,0,46
4490,2,ECE,Basics,Loops,Intermediate,Hard,1,45,2,0,87
2017,3,ECE,Functions,Functions,EdgeCases,Easy,1,41,3,0,28
8359,3,Mechanical,OOP,Pandas,Basic,Easy,0,180,2,0,12
976,2,ECE,ProblemSolving,Classes,Intermediate,Medium,1,210,2,0,84
7306,3,Civil,DS,Pandas,Intermediate,Hard,0,30,1,0,60
17244,2,Mechanical,DS,Classes,EdgeCases,Hard,1,265,1,0,84
210,1,Mechanical,OOP,Classes,Basic,Easy,0,20,1,0,77
13056,1,Mechanical,Functions,Pandas,EdgeCases,Hard,1,119,2,1,68
9801,3,Mechanical,Advanced,Functions,Basic,Hard,1,178,2,0,87
214,1,Civil,Basics,Loops,Basic,Medium,1,21,2,0,17
5783,1,Mechanical,ProblemSolving,Files,Intermediate,Easy,0,67,1,0,37
7403,4,CSE,DS_AI,Arrays,Intermediate,Easy,0,86,3,1,58
304,4,Mechanical,Basics,Loops,Intermediate,Hard,1,269,2,1,88
17245,2,CSE,OOP,Files,Basic,Medium,0,115,3,0,13
18240,2,Civil,DS,Classes,EdgeCases,Easy,0,108,2,0,86
6952,2,CSE,ProblemSolving,Lists,EdgeCases,Hard,0,274,1,0,96
11654,3,CSE,DS,Arrays,Intermediate,Medium,1,113,3,1,93
2168,1,Mechanical,Functions,Arrays,Basic,Hard,1,201,1,0,45
5960,2,Mechanical,Functions,Variables,Basic,Medium,1,224,2,1,32
18018,3,CSE,Advanced,Lists,Intermediate,Medium,1,71,2,1,58
2475,2,Civil,Control,Arrays,Basic,Medium,0,105,3,0,42
13856,3,CSE,DS,Lists,Basic,Easy,1,225,3,0,13
2378,2,Civil,Basics,Loops,Intermediate,Hard,1,66,2,0,22
19796,1,CSE,DS_AI,Functions,EdgeCases,Medium,0,166,2,0,81
4276,4,ECE,OOP,Variables,EdgeCases,Easy,1,187,3,1,6
12475,1,Mechanical,Basics,Classes,EdgeCases,Hard,1,213,2,0,44
9553,4,CSE,DS,Loops,Basic,Easy,1,208,3,0,61
7276,4,Mechanical,Advanced,Pandas,Intermediate,Easy,0,12,2,0,18
15486,1,Civil,Advanced,Pandas,Intermediate,Medium,1,234,1,0,58
773,4,Civil,OOP,Functions,EdgeCases,Medium,0,261,3,1,67
11970,1,CSE,OOP,Pandas,Basic,Medium,1,122,2,0,13
18217,4,Mechanical,OOP,Pandas,Basic,Easy,1,169,1,0,96
13346,1,Civil,ProblemSolving,Lists,Intermediate,Medium,0,198,1,1,32
7606,2,Mechanical,DS_AI,Arrays,Intermediate,Hard,1,13,3,0,21
1300,4,CSE,Advanced,Variables,Basic,Hard,1,209,1,0,57
15854,3,ECE,DS,Lists,EdgeCases,Medium,1,239,3,0,96
12098,2,Civil,Functions,Functions,Basic,Hard,0,207,3,0,12
8338,2,Mechanical,Functions,Files,Intermediate,Medium,0,150,3,0,87
5164,1,Civil,ProblemSolving,Arrays,Basic,Hard,1,288,3,0,79
12135,4,CSE,DS_AI,Variables,Intermediate,Easy,0,70,2,1,4
1840,4,Mechanical,Basics,Files,EdgeCases,Medium,0,184,3,0,75
4595,3,Mechanical,OOP,Classes,EdgeCases,Hard,1,54,3,0,74
17187,1,Mechanical,Control,Lists,Basic,Easy,1,92,2,0,75
10191,1,Mechanical,OOP,Variables,Intermediate,Medium,1,113,3,0,27
17703,1,Civil,DS,Classes,EdgeCases,Easy,0,272,2,0,70
16360,4,ECE,ProblemSolving,Loops,Basic,Medium,1,195,2,0,66
4627,2,Civil,DS,Files,EdgeCases,Hard,1,207,3,0,60
11991,2,CSE,Functions,Pandas,Basic,Hard,0,154,3,0,19
10451,3,CSE,OOP,Variables,EdgeCases,Hard,1,141,3,0,12
2941,2,Mechanical,Control,Pandas,Basic,Hard,1,49,2,0,61
7399,1,CSE,ProblemSolving,Functions,Intermediate,Easy,0,88,1,0,47
5459,3,Civil,Advanced,Arrays,EdgeCases,Easy,0,274,2,0,81
2053,3,ECE,Advanced,Classes,Intermediate,Medium,1,80,1,0,0
12045,3,ECE,Functions,Functions,Intermediate,Easy,1,97,2,0,1
6306,1,ECE,OOP,Lists,Intermediate,Medium,1,250,3,0,73
8408,1,CSE,DS_AI,Pandas,EdgeCases,Easy,0,16,3,1,72
786,3,Mechanical,Basics,Files,EdgeCases,Medium,1,283,1,0,21
6980,3,CSE,ProblemSolving,Pandas,Intermediate,Easy,1,162,1,0,61
1636,4,Mechanical,Functions,Arrays,EdgeCases,Medium,0,288,1,0,69
14280,2,Civil,DS_AI,Classes,Intermediate,Hard,1,18,1,0,62
14273,1,ECE,Functions,Functions,Intermediate,Easy,1,218,2,0,98
10492,2,Mechanical,Advanced,Loops,Intermediate,Medium,0,86,1,0,54
11945,4,ECE,DS_AI,Arrays,Intermediate,Hard,1,172,1,0,9
3110,1,Mechanical,Basics,Files,Intermediate,Hard,1,148,3,0,85
12516,1,CSE,Functions,Loops,Basic,Easy,1,165,3,0,89
5005,3,Mechanical,DS,Loops,EdgeCases,Hard,0,14,1,1,8
7446,1,Mechanical,OOP,Arrays,Intermediate,Medium,1,200,2,0,85
285,3,ECE,Basics,Loops,EdgeCases,Hard,0,139,1,0,53
11774,3,CSE,Basics,Arrays,EdgeCases,Easy,1,254,1,1,60
10203,2,CSE,DS_AI,Pandas,Basic,Easy,1,193,3,1,82
2414,3,Mechanical,Basics,Lists,EdgeCases,Medium,1,214,1,0,75
18028,4,CSE,Advanced,Functions,Intermediate,Medium,0,136,1,1,33
7236,3,Mechanical,Advanced,Pandas,Basic,Medium,1,286,2,0,27
9320,2,Civil,ProblemSolving,Pandas,EdgeCases,Easy,1,110,3,0,36
6336,4,Civil,OOP,Files,Basic,Easy,0,295,3,0,94
17028,1,ECE,Functions,Loops,Basic,Easy,0,149,1,1,90
8218,1,ECE,OOP,Functions,Intermediate,Easy,0,141,2,1,78
10238,4,CSE,Advanced,Lists,Intermediate,Hard,1,58,2,0,49
15967,1,CSE,OOP,Pandas,Basic,Medium,0,194,2,0,61
3938,3,Mechanical,Control,Classes,Basic,Hard,1,202,3,0,69
4808,1,Mechanical,Advanced,Classes,EdgeCases,Easy,1,202,3,0,75
14951,2,ECE,Basics,Lists,Intermediate,Easy,0,58,2,0,30
6337,1,Civil,Basics,Pandas,Intermediate,Easy,1,284,2,1,67
6525,4,CSE,Functions,Arrays,Basic,Hard,0,253,3,1,78
17410,4,CSE,Basics,Variables,EdgeCases,Medium,0,165,2,0,16
5723,4,Civil,Functions,Lists,Intermediate,Medium,1,227,2,0,65
17453,4,Civil,Basics,Lists,Intermediate,Hard,1,256,3,1,10
9131,4,CSE,Advanced,Pandas,EdgeCases,Hard,1,63,3,0,13
4099,4,Civil,ProblemSolving,Files,Intermediate,Easy,0,290,1,0,70
15266,4,CSE,Advanced,Functions,Basic,Easy,1,131,3,0,84
9665,4,CSE,Basics,Classes,Basic,Medium,0,224,3,0,0
13603,3,ECE,Control,Lists,EdgeCases,Easy,1,245,1,0,21
10518,2,Civil,OOP,Functions,EdgeCases,Medium,1,69,2,0,55
16560,2,CSE,Basics,Lists,Basic,Hard,1,117,2,0,89
8096,4,ECE,DS,Loops,EdgeCases,Easy,0,77,2,1,43
14618,3,ECE,DS_AI,Files,Basic,Hard,1,118,3,0,16
17528,3,CSE,DS_AI,Arrays,Basic,Easy,0,46,2,0,96
19895,1,CSE,Control,Pandas,Basic,Medium,0,55,1,0,60
7798,4,ECE,Basics,Functions,EdgeCases,Medium,1,195,3,0,42
951,3,ECE,Advanced,Functions,Intermediate,Easy,0,138,2,0,68
4437,3,Civil,Functions,Loops,Intermediate,Medium,1,175,1,0,56
2745,4,Mechanical,Basics,Classes,EdgeCases,Medium,1,94,2,1,81
16115,4,ECE,Control,Files,EdgeCases,Hard,1,87,2,0,77
1921,2,ECE,ProblemSolving,Lists,Basic,Hard,1,64,2,0,43
