Student_ID,College_Tier,Department,CGPA,Gender,Attendance_%,Sessions_Attended,Login_Frequency,Time_Spent_Hours,Active_Days,Videos_Watched,Video_Completion_%,Quizzes_Attempted,Quiz_Score,Doubts_Raised,Doubts_Resolved,Hackathons,Workshops,Placement_Status
23071,2,Mechanical,5.83,Female,91,129,4,4,3,181,68,37,68,6,6,1,6,0
23072,4,ECE,8.45,Female,54,107,5,31,4,156,57,20,67,16,11,4,4,0
23073,4,Mechanical,5.53,Male,80,49,3,19,6,20,37,14,53,10,11,1,4,1
23074,2,CSE,6.38,Male,77,92,3,29,6,58,80,19,79,9,19,4,3,1
23075,3,CSE,8.61,Male,74,22,5,38,2,170,45,42,94,0,1,1,2,1
23076,4,Mechanical,9.02,Female,80,119,4,13,2,52,62,45,51,8,1,0,4,0
23077,4,CSE,7.34,Female,40,175,6,16,3,41,47,41,75,1,0,3,2,0
23078,4,Civil,8.95,Female,90,11,1,14,6,107,36,47,50,18,5,3,8,1
23079,3,CSE,9.68,Female,76,49,1,39,2,176,59,39,59,14,11,4,9,0
23080,2,Mechanical,9.68,Male,42,41,5,23,2,75,39,12,70,1,13,2,8,1
23081,1,Mechanical,6.71,Male,77,154,3,34,6,132,66,7,85,2,17,2,8,0
23082,4,Civil,6.56,Female,76,147,3,9,5,115,85,47,84,10,15,1,1,0
23083,3,Civil,8.63,Male,49,107,4,21,4,130,80,29,43,9,19,2,1,1
23084,2,Mechanical,8.27,Female,83,126,4,36,4,66,69,5,71,6,9,2,4,1
23085,2,ECE,6.96,Female,73,115,6,27,4,22,89,25,48,11,5,0,6,1
23086,3,Civil,6.14,Female,95,36,2,36,1,83,72,32,85,15,19,3,7,1
23087,4,ECE,8.09,Female,73,69,3,21,1,39,59,12,50,16,16,3,9,0
23088,1,CSE,7.15,Female,97,142,1,11,2,85,91,23,65,6,8,2,9,0
23089,4,CSE,5.66,Female,49,157,5,6,1,54,71,13,93,18,2,0,8,0
23090,2,Civil,8.2,Female,89,85,1,7,2,106,46,42,86,5,8,0,6,0
23091,1,Civil,8.49,Male,61,90,3,2,5,56,86,12,84,12,3,3,8,1
23092,4,Mechanical,6.82,Female,90,26,6,4,1,29,58,42,73,16,15,0,3,1
23093,1,CSE,9.16,Male,73,171,6,37,4,65,79,5,89,12,0,2,5,1
23094,3,Civil,5.37,Female,73,179,5,8,1,134,44,34,98,10,0,1,9,1
23095,4,Mechanical,7.48,Female,80,35,5,30,1,178,38,5,76,17,13,0,0,1
23096,2,ECE,9.78,Male,53,17,5,21,6,133,54,21,44,4,17,1,0,1
23097,2,Mechanical,5.95,Female,64,111,6,25,3,141,74,36,69,12,12,2,1,1
23098,1,CSE,5.86,Female,62,137,3,36,3,192,80,9,43,15,0,2,9,0
23099,3,Mechanical,6.89,Female,80,47,4,31,3,116,91,46,80,14,15,0,9,0
23100,4,Mechanical,6.34,Female,41,146,4,2,2,162,66,36,82,8,4,4,6,1
23101,3,Civil,6.11,Male,73,106,1,25,3,43,96,42,72,14,2,2,0,1
23102,3,Mechanical,9.75,Female,74,39,5,17,4,186,83,45,75,3,3,2,5,0
23103,1,CSE,6.72,Female,97,183,2,12,4,151,77,34,83,14,18,4,9,1
23104,1,Mechanical,5.3,Female,63,196,5,3,3,81,97,15,66,5,2,1,2,1
23105,4,Mechanical,9.5,Female,55,118,3,7,6,123,46,11,97,9,8,0,0,0
23106,2,CSE,7.24,Male,60,183,3,28,2,38,35,37,94,17,5,2,1,1
23107,4,ECE,8.68,Male,56,10,4,3,6,112,44,38,97,4,3,3,3,0
23108,3,ECE,6.84,Male,71,109,5,39,3,56,54,7,73,18,14,2,7,1
23109,1,CSE,9.68,Female,53,131,2,20,5,74,33,29,98,4,1,0,9,1
23110,3,ECE,6.44,Male,67,36,6,22,3,77,74,37,87,19,14,1,0,0
23111,1,Mechanical,8.31,Female,72,48,6,28,6,130,77,7,67,16,9,2,8,0
23112,2,Civil,9.12,Male,46,164,4,30,4,119,59,46,93,11,19,3,9,1
23113,3,CSE,6.19,Female,53,195,5,34,2,93,62,18,64,9,11,0,1,1
23114,1,Mechanical,9.01,Male,45,90,1,4,6,91,43,28,91,1,1,4,3,0
23115,4,Civil,8.96,Female,50,113,4,24,2,171,46,22,93,7,3,4,7,0
23116,4,Mechanical,9.82,Female,66,76,4,34,5,30,39,14,62,18,18,2,7,1
23117,4,CSE,9.61,Female,93,126,6,23,3,108,51,25,94,15,1,1,0,1
23118,3,Mechanical,6.94,Female,65,68,1,8,4,145,49,23,52,6,13,1,8,0
23119,1,CSE,7.95,Female,92,13,4,33,5,66,61,18,81,2,2,3,8,1
23120,1,Mechanical,9.63,Male,73,151,3,12,4,153,91,14,87,3,13,2,2,1
23121,1,Civil,5.02,Male,64,180,5,24,6,16,68,39,70,14,14,0,5,0
23122,3,Civil,8.14,Male,75,25,1,19,5,111,42,40,68,16,4,4,5,0
23123,1,Civil,6.08,Male,57,126,1,32,5,142,71,35,91,4,2,4,8,0
23124,2,ECE,8.69,Female,90,197,1,5,3,139,96,13,62,12,13,2,7,0
23125,3,Mechanical,8.98,Female,67,54,6,11,6,124,87,43,62,6,18,2,1,0
23126,2,Mechanical,8.56,Male,95,28,6,37,4,22,43,33,94,1,14,4,0,0
23127,2,Civil,9.98,Male,49,130,5,20,3,172,56,38,84,10,7,4,3,0
23128,4,CSE,7.4,Male,75,116,4,19,2,164,90,7,76,2,0,1,8,1
23129,3,ECE,7.81,Male,90,47,5,26,6,186,60,24,68,3,8,4,7,0
23130,1,Mechanical,7.04,Female,90,160,6,17,2,182,42,42,84,17,8,2,1,0
23131,2,Mechanical,9.87,Male,81,106,5,8,1,21,62,6,51,1,15,1,6,1
23132,3,ECE,9.61,Female,97,195,2,19,3,104,44,25,71,19,8,2,9,1
23133,1,ECE,9.93,Female,77,60,6,4,4,42,44,42,96,13,6,3,5,1
23134,4,Civil,9.92,Female,81,21,1,36,5,56,48,6,87,1,1,4,7,0
23135,3,ECE,9.48,Male,86,17,1,27,2,161,30,30,40,16,7,2,7,1
23136,3,Civil,9.65,Female,97,183,4,38,4,154,33,18,58,17,9,1,3,1
23137,3,ECE,5.6,Female,48,163,1,22,3,12,41,20,63,5,9,4,8,0
23138,1,ECE,5.87,Female,78,146,4,2,4,197,78,18,79,15,14,0,7,1
23139,2,Mechanical,9.43,Male,60,177,1,11,1,26,78,23,64,2,9,4,8,1
23140,2,Civil,8.63,Male,65,165,6,15,3,115,96,23,98,1,15,1,0,1
23141,3,ECE,9.37,Male,74,172,6,6,5,84,34,12,80,11,1,4,6,1
23142,3,ECE,8.85,Female,97,23,1,8,2,151,49,48,46,7,12,0,0,1
23143,1,Mechanical,5.7,Female,72,129,2,22,4,52,92,33,65,1,10,3,1,1
23144,4,CSE,9.58,Female,64,24,5,14,5,143,30,15,57,2,11,0,7,1
23145,3,Mechanical,8.86,Male,42,61,1,9,4,101,91,28,44,7,9,1,0,0
23146,3,Civil,7.85,Female,58,28,3,34,5,117,38,13,93,5,8,1,0,0
23147,4,CSE,7.66,Female,51,106,2,16,5,59,92,33,82,3,14,1,7,0
23148,3,ECE,7.87,Male,95,145,1,28,2,34,46,40,75,7,4,1,0,0
23149,2,Civil,6.95,Female,69,164,6,39,6,159,80,47,68,7,17,2,0,0
23150,3,CSE,9.02,Female,73,116,4,36,1,137,33,14,98,14,5,0,0,1
23151,2,Civil,9.55,Female,87,133,1,13,2,87,52,32,47,14,2,2,9,0
23152,1,Mechanical,6.26,Female,80,39,2,18,5,37,93,16,59,13,12,1,7,1
23153,1,CSE,5.19,Male,91,183,2,32,1,129,97,41,81,3,11,0,5,1
23154,2,CSE,6.01,Male,47,161,6,34,2,19,48,17,67,16,7,4,4,1
23155,2,CSE,8.79,Female,81,173,3,11,6,20,61,40,84,10,14,2,6,1
23156,4,ECE,9.34,Male,86,110,3,27,6,137,44,12,58,14,11,0,2,1
23157,2,Mechanical,6.74,Female,53,12,4,1,1,117,55,21,53,6,3,1,2,0
23158,2,CSE,5.76,Male,50,174,6,37,4,19,49,28,93,9,4,1,9,1
23159,3,Civil,9.29,Male,84,55,6,26,2,136,35,31,92,12,10,0,2,1
23160,4,ECE,6.07,Male,79,49,6,5,2,71,35,5,98,0,2,3,1,0
23161,2,Mechanical,6.21,Female,84,100,3,35,2,161,95,17,79,7,9,1,6,0
23162,2,Mechanical,5.46,Female,83,105,1,27,2,49,93,24,88,6,14,1,5,1
23163,2,Mechanical,9.55,Female,94,61,3,37,2,126,39,16,59,3,7,4,5,1
23164,3,Mechanical,6.63,Female,47,128,5,38,3,23,61,11,95,14,13,0,3,0
23165,3,ECE,5.86,Female,83,180,5,18,2,196,77,33,48,14,7,2,4,0
23166,3,Mechanical,9.77,Male,96,108,5,27,5,143,44,11,62,14,3,3,6,1
23167,1,Civil,6.68,Female,58,137,6,35,4,154,37,38,44,0,15,0,4,1
23168,3,Civil,8.74,Female,60,155,4,18,3,58,69,30,55,17,0,4,8,1
23169,2,Civil,6.15,Male,58,45,5,26,1,46,55,23,65,5,6,3,1,1
23170,3,CSE,8.63,Female,72,112,1,25,6,171,51,17,60,15,10,2,4,1
23171,3,Mechanical,6.16,Female,61,49,5,6,1,44,91,47,68,14,5,2,3,0
23172,4,Civil,8.19,Female,80,69,5,9,3,166,36,38,40,11,5,2,5,0
23173,2,Mechanical,7.2,Male,88,70,1,12,2,34,38,35,95,0,3,1,1,0
23174,3,ECE,8.99,Female,95,16,3,6,3,152,78,14,54,18,3,1,3,1
23175,1,Civil,8.65,Male,97,195,4,5,3,69,43,19,73,2,10,4,6,0
23176,4,CSE,9.68,Female,42,122,2,3,1,146,99,48,93,4,3,1,1,1
23177,3,CSE,6.88,Female,77,84,5,35,2,21,89,11,80,0,12,4,3,1
23178,4,ECE,8.77,Male,48,165,3,20,3,158,77,17,75,8,14,4,4,0
23179,4,Civil,9.84,Male,80,128,1,19,6,98,40,16,50,2,3,4,7,1
23180,1,ECE,6.68,Female,70,163,4,35,6,166,53,32,82,2,1,2,6,0
23181,1,CSE,6.45,Female,89,181,3,35,5,26,45,20,47,17,1,4,2,0
23182,1,CSE,8.85,Female,87,87,5,24,3,49,30,23,94,3,0,0,4,0
23183,2,Mechanical,7.23,Female,66,34,5,26,4,92,88,12,85,0,2,4,2,1
23184,4,ECE,6.99,Female,59,135,4,24,5,121,73,12,97,13,9,4,9,0
23185,3,CSE,7.73,Male,89,88,2,22,6,176,55,34,45,2,12,3,9,0
23186,1,Civil,9.68,Male,50,104,3,38,1,161,79,11,63,9,1,3,3,0
23187,1,Civil,5.42,Female,76,103,5,11,1,193,57,41,98,17,14,4,4,0
23188,4,CSE,7.33,Male,56,123,6,16,3,78,95,37,82,8,13,1,3,1
23189,4,ECE,5.55,Female,89,166,3,23,2,138,52,47,52,6,9,0,0,0
23190,4,ECE,9.42,Male,67,102,3,21,2,199,38,25,69,9,12,3,9,0
23191,3,Civil,5.68,Female,85,70,5,18,3,192,59,25,70,15,12,3,4,1
23192,2,CSE,5.45,Male,89,181,6,2,3,43,67,15,86,13,6,0,6,1
23193,2,Civil,9.82,Female,42,148,4,35,6,77,44,40,77,16,5,2,1,1
23194,1,ECE,7.82,Female,42,126,3,7,5,102,83,44,80,16,8,0,7,1
23195,2,CSE,9.13,Female,61,125,4,18,1,162,53,17,64,18,15,1,2,0
23196,3,Civil,7.35,Female,55,92,5,10,4,47,43,14,75,5,0,4,4,0
23197,2,CSE,7.18,Male,49,172,4,35,6,170,79,46,94,2,2,3,2,1
23198,3,Mechanical,9.56,Female,93,122,3,23,5,61,35,15,99,16,4,2,1,0
23199,1,Civil,9.95,Male,41,156,5,33,2,22,38,8,44,8,5,3,5,0
23200,4,Civil,8.09,Female,88,150,3,25,4,174,53,33,90,2,4,0,7,1
23201,3,Mechanical,9.59,Female,85,98,1,21,5,66,68,38,51,1,16,4,3,0
23202,4,ECE,9.31,Female,84,48,1,18,6,187,90,42,61,14,7,0,7,1
23203,1,Civil,7.72,Female,51,17,6,13,3,21,88,49,84,5,9,2,4,1
23204,3,Civil,9.71,Female,75,80,4,37,4,127,84,36,60,12,10,4,7,1
23205,3,ECE,6.05,Male,95,97,2,23,1,136,48,6,98,7,12,0,8,1
23206,2,CSE,9.42,Male,53,115,1,7,4,63,58,35,65,9,17,0,7,1
23207,3,Mechanical,6.55,Female,80,46,3,3,5,78,68,8,66,9,5,1,6,1
23208,1,ECE,5.15,Male,93,167,4,19,5,159,87,29,95,9,6,4,5,0
23209,4,CSE,8.94,Female,55,27,6,37,5,114,65,19,60,9,16,0,4,0
23210,3,Mechanical,9.65,Male,50,83,5,23,4,98,72,26,75,3,1,4,5,1
23211,1,CSE,6.08,Male,78,14,2,10,1,40,73,25,78,7,3,1,1,0
23212,1,Civil,7.67,Female,99,45,2,9,6,161,81,5,62,2,1,0,3,1
23213,3,Mechanical,8.75,Male,80,130,6,12,1,19,65,10,65,3,10,4,4,0
23214,2,CSE,6.66,Male,62,18,6,33,5,86,71,5,93,15,14,1,0,0
23215,3,Mechanical,5.73,Female,68,170,3,35,4,70,46,14,43,18,0,1,4,1
23216,3,CSE,6.96,Male,50,41,2,34,6,51,83,8,92,4,9,4,2,1
23217,2,CSE,7.28,Female,49,27,2,22,5,169,41,9,85,0,8,3,2,0
23218,1,Civil,8.71,Male,76,90,1,6,4,195,34,20,91,10,12,2,1,1
23219,3,ECE,5.99,Female,83,19,4,4,3,186,53,37,91,18,3,3,2,0
23220,2,Mechanical,9.08,Male,55,190,5,25,4,37,76,44,76,15,9,2,0,0
23221,4,Civil,7.51,Female,54,139,1,5,6,173,90,36,68,16,0,1,4,0
23222,4,Mechanical,9.52,Female,95,63,4,39,6,197,77,27,75,11,12,2,4,1
23223,2,ECE,7.83,Male,95,78,4,13,2,12,61,15,62,4,17,0,9,1
23224,1,Civil,7.23,Male,64,64,6,4,6,117,83,43,98,5,17,1,2,0
23225,2,ECE,6.43,Female,73,183,6,34,2,98,48,37,56,6,13,1,1,0
23226,1,Civil,5.53,Male,43,107,5,21,6,12,53,47,48,5,2,2,5,1
23227,4,Civil,6.86,Male,51,190,3,26,5,95,49,22,43,4,4,4,2,0
23228,3,Civil,7.07,Male,55,148,6,27,3,38,67,30,71,1,19,4,7,1
23229,2,Civil,7.84,Female,61,129,3,18,6,140,67,37,54,18,15,3,4,1
23230,4,CSE,9.3,Female,97,86,4,17,6,76,52,47,73,4,5,3,3,1
23231,3,Mechanical,7.32,Female,45,166,5,19,5,99,35,33,57,14,16,2,1,1
23232,4,CSE,6.57,Female,72,148,3,34,2,25,48,23,90,19,1,3,9,1
23233,2,CSE,9.37,Male,58,136,1,19,2,84,93,14,42,15,3,4,0,1
23234,2,CSE,8.67,Female,87,68,5,39,4,74,33,48,58,16,10,4,9,0
23235,3,Civil,6.54,Male,54,145,3,16,3,71,99,34,67,4,13,2,5,0
23236,2,Civil,5.83,Female,86,120,3,39,1,126,95,25,50,14,7,0,2,1
23237,4,ECE,6.46,Female,67,189,3,29,1,36,91,25,91,11,16,1,5,0
23238,3,Mechanical,5.62,Male,55,183,2,24,3,109,77,48,72,16,6,2,1,0
23239,3,ECE,9.52,Male,78,105,5,3,4,32,49,14,68,19,18,2,6,0
23240,4,ECE,8.06,Male,92,15,4,34,3,14,40,29,54,2,2,1,1,0
23241,1,Mechanical,9.32,Male,83,166,2,28,1,138,34,13,59,1,1,3,1,0
23242,3,Mechanical,9.1,Male,91,172,5,9,5,98,56,45,54,11,10,2,4,1
23243,1,ECE,5.77,Female,99,169,3,3,4,137,36,49,46,2,1,2,4,0
23244,4,ECE,7.22,Female,85,134,2,16,6,88,69,49,68,6,12,3,4,0
23245,4,ECE,9.86,Male,46,95,5,37,3,138,97,34,94,5,18,4,5,1
23246,3,Civil,6.17,Male,84,184,5,12,5,181,64,11,89,18,14,2,3,0
23247,2,Mechanical,5.25,Female,64,141,5,3,2,104,57,35,56,19,18,0,2,1
23248,3,Mechanical,6.73,Female,75,43,3,39,2,110,59,29,67,18,17,0,4,0
23249,2,CSE,7.55,Female,51,43,5,27,3,22,45,7,58,5,19,3,6,0
23250,1,Civil,5.28,Male,73,118,6,24,4,157,73,16,68,4,10,2,4,1
23251,2,Civil,7.13,Female,75,185,5,8,2,176,38,27,46,17,5,4,2,0
23252,3,Mechanical,6.27,Female,99,78,1,24,3,96,68,8,72,18,17,0,5,1
23253,2,Civil,6.06,Female,42,172,5,33,3,96,95,15,97,17,17,3,1,0
23254,4,ECE,6.32,Female,90,48,2,12,2,92,99,25,76,1,4,2,4,1
23255,1,Mechanical,5.53,Male,97,109,3,17,6,90,93,41,49,5,0,4,7,0
23256,4,Mechanical,5.38,Male,80,58,4,13,2,158,67,47,96,14,6,1,3,0
23257,4,Civil,7.98,Female,87,148,2,34,4,151,97,22,66,19,18,4,9,0
23258,4,Mechanical,9.74,Female,51,117,3,19,6,82,91,18,42,4,9,3,4,0
23259,4,Civil,9.02,Female,80,156,2,38,6,149,65,9,80,8,9,2,3,1
23260,2,Civil,9.17,Male,86,148,6,13,3,194,53,17,58,10,6,4,8,1
23261,4,Civil,8.68,Male,59,40,1,36,1,53,80,15,41,18,17,3,4,0
23262,2,ECE,9.78,Female,64,11,4,5,5,175,34,40,64,9,14,0,8,1
23263,4,Civil,9.75,Female,68,34,2,29,3,34,95,32,47,6,4,3,0,1
23264,3,Civil,8.89,Male,69,168,3,13,3,16,41,24,95,16,5,0,7,0
23265,4,CSE,8.58,Male,67,174,6,23,4,182,87,33,98,8,10,0,8,0
23266,3,CSE,6.53,Female,58,146,5,14,5,102,42,28,92,1,16,4,0,1
23267,2,ECE,5.46,Male,88,19,5,13,3,105,60,36,67,6,14,4,4,1
23268,1,ECE,5.46,Male,41,197,4,18,3,171,95,48,71,11,10,4,3,0
23269,2,Civil,8.68,Male,60,138,3,37,6,151,90,44,71,2,16,0,4,1
23270,1,CSE,5.14,Female,98,188,2,33,6,19,75,36,42,7,18,4,2,1
23271,1,ECE,9.08,Male,52,198,1,13,1,55,72,38,43,5,14,0,4,0
23272,4,Mechanical,6.83,Female,87,30,6,23,5,136,99,35,70,2,5,2,6,1
23273,1,Mechanical,5.96,Male,80,189,1,26,1,77,82,5,46,0,12,0,2,1
23274,2,Civil,7.04,Female,53,63,2,1,4,22,75,6,70,0,9,2,6,1
23275,4,CSE,8.52,Female,70,104,2,16,6,101,68,37,64,1,0,2,6,1
23276,1,Mechanical,6.38,Male,56,159,3,17,2,180,45,47,41,9,4,4,5,1
23277,2,CSE,5.87,Female,51,72,4,36,4,50,44,15,76,15,4,2,2,1
23278,1,ECE,8.69,Female,84,66,6,28,4,20,80,15,64,15,16,0,1,0
23279,1,CSE,9.4,Male,91,12,3,5,4,133,96,41,75,2,0,4,1,1
23280,4,Civil,7.93,Male,55,153,5,15,3,137,41,12,69,2,14,4,3,0
23281,4,CSE,7.62,Male,62,33,4,14,6,63,87,43,83,16,4,2,5,0
23282,2,Mechanical,8.77,Male,55,62,2,3,2,50,94,5,50,11,9,0,5,1
23283,4,CSE,8.66,Male,60,189,2,13,1,175,81,12,76,17,6,1,0,1
23284,4,CSE,5.03,Female,84,13,2,14,5,57,63,39,64,6,12,2,1,1
23285,3,CSE,6.41,Female,77,134,5,4,1,125,98,9,74,16,16,1,7,0
23286,3,ECE,9.66,Female,83,133,4,18,1,122,67,37,86,17,2,1,8,1
23287,2,Civil,9.8,Male,50,69,2,14,3,137,49,49,98,7,19,0,6,1
23288,4,Mechanical,7.55,Male,51,182,1,31,5,189,61,26,99,3,2,1,2,1
23289,2,Mechanical,7.8,Female,65,144,5,35,6,30,91,40,43,8,15,2,4,1
23290,3,CSE,5.0,Male,65,74,4,5,5,99,90,47,77,13,7,3,5,1
23291,3,CSE,8.36,Male,73,120,2,24,6,147,33,43,44,9,17,0,9,0
23292,3,ECE,6.06,Male,55,78,4,1,2,108,48,45,57,14,1,3,5,1
23293,2,Civil,5.64,Male,54,42,3,18,2,55,66,19,91,1,15,2,8,1
23294,4,Mechanical,6.52,Male,45,133,4,38,4,92,44,16,77,7,9,4,6,1
23295,1,Civil,8.32,Male,49,193,6,7,2,98,72,41,49,18,9,3,4,0
23296,4,Mechanical,7.18,Female,87,123,6,34,4,180,95,28,99,9,5,4,1,1
23297,2,CSE,6.75,Female,85,163,2,19,3,110,70,23,57,12,19,2,8,1
23298,3,ECE,8.63,Female,58,30,3,24,4,146,90,25,71,1,9,1,7,1
23299,1,ECE,9.07,Male,45,167,2,30,4,56,92,45,67,19,14,3,1,0
23300,2,CSE,9.35,Male,73,167,6,14,6,151,71,38,49,12,11,3,0,0
23301,3,CSE,7.22,Female,50,108,5,32,6,182,65,5,85,0,3,0,7,0
23302,2,CSE,8.59,Female,42,53,1,30,2,115,44,14,77,13,0,0,2,1
23303,1,Civil,9.43,Male,51,68,1,4,2,46,89,46,70,14,19,1,8,1
23304,3,CSE,9.54,Female,72,119,3,33,2,127,77,43,86,13,14,2,8,1
23305,4,Civil,7.46,Male,70,156,6,28,3,132,36,14,93,11,5,0,5,1
23306,2,CSE,6.78,Female,79,65,2,38,6,29,96,13,79,6,13,0,5,1
23307,1,ECE,9.5,Female,94,156,1,34,3,136,58,37,79,10,14,3,8,0
23308,4,Civil,6.31,Female,65,130,3,29,4,189,95,38,87,9,14,3,4,1
23309,1,ECE,8.98,Female,72,198,6,1,1,86,62,20,94,19,5,1,0,0
23310,2,CSE,9.54,Male,81,18,6,11,1,134,98,17,72,3,16,1,8,1
23311,1,CSE,8.7,Male,48,140,2,7,4,179,40,48,77,6,3,3,9,1
23312,3,Mechanical,8.4,Female,80,188,1,23,4,138,73,20,91,12,17,0,6,1
23313,1,Civil,5.25,Female,90,91,3,13,3,66,47,36,93,19,15,4,9,0
23314,2,Civil,6.02,Female,95,173,3,4,2,36,71,13,85,8,4,2,1,1
23315,3,Civil,8.33,Female,69,68,6,7,1,60,32,26,47,0,16,0,0,1
23316,1,Civil,8.93,Male,46,136,3,14,3,57,71,30,47,10,14,3,1,0
23317,1,ECE,5.32,Female,49,186,6,26,1,193,79,16,55,2,14,4,2,0
23318,3,Civil,5.1,Male,79,33,1,32,1,39,47,28,94,8,8,2,3,0
23319,4,ECE,6.56,Male,57,81,4,7,4,72,52,31,54,15,10,2,2,1
23320,4,CSE,8.22,Male,81,194,2,32,2,155,85,35,41,10,13,0,1,1
23321,3,ECE,7.56,Female,56,95,5,15,4,53,64,25,57,12,14,2,9,1
23322,1,Civil,5.04,Female,67,32,1,38,2,99,86,31,72,4,2,0,4,0
23323,4,ECE,5.76,Male,46,81,5,19,3,137,55,42,74,9,8,1,5,0
23324,3,Civil,8.76,Male,65,110,4,15,5,193,83,21,97,11,3,3,4,1
23325,2,ECE,6.49,Male,53,121,1,19,5,171,35,13,53,13,3,0,9,0
23326,1,Mechanical,5.59,Male,42,55,3,35,1,106,74,33,40,17,15,2,9,1
23327,2,Civil,5.25,Female,87,118,6,15,4,163,39,47,54,11,19,1,9,0
23328,1,ECE,9.25,Male,72,118,2,30,2,118,48,38,45,12,2,1,8,1
23329,4,Civil,7.36,Female,47,83,1,30,1,82,51,13,74,11,6,1,2,1
23330,2,CSE,7.52,Male,72,192,2,33,4,12,88,44,63,16,14,3,2,1
23331,2,ECE,5.31,Male,78,157,5,9,4,164,80,33,63,4,2,0,6,1
23332,3,ECE,7.44,Female,82,142,5,35,2,79,47,15,92,15,12,1,3,0
23333,4,Mechanical,8.23,Female,68,56,4,36,4,93,36,26,52,1,0,3,7,0
23334,4,Civil,5.61,Female,47,75,5,6,3,181,78,22,46,7,5,3,6,1
23335,1,ECE,9.51,Male,76,192,6,14,6,43,78,44,52,7,8,1,0,1
23336,3,Mechanical,8.92,Female,63,68,3,10,2,134,50,48,96,7,1,3,1,1
23337,3,Mechanical,9.01,Male,91,168,5,37,2,26,50,13,42,9,16,4,3,1
23338,1,Mechanical,7.68,Male,91,134,1,35,3,57,75,30,48,6,13,3,4,0
23339,2,Civil,6.67,Female,53,31,3,24,3,57,56,44,74,14,11,2,3,0
23340,1,Civil,8.2,Male,52,25,1,2,5,127,38,5,44,3,9,3,1,0
23341,1,ECE,6.13,Female,88,148,6,22,6,185,41,21,43,1,17,0,3,0
23342,1,Civil,5.68,Female,45,20,2,38,1,110,58,29,69,8,4,3,5,0
23343,3,Civil,7.69,Female,84,191,5,21,1,153,47,34,57,11,11,3,2,0
23344,1,CSE,7.39,Male,46,186,6,9,1,141,56,32,46,7,7,3,8,0
23345,1,Civil,5.75,Female,83,10,1,36,3,25,73,25,62,1,4,2,3,1
23346,1,CSE,7.65,Male,85,101,5,23,5,11,51,34,46,4,18,2,7,0
23347,4,ECE,7.73,Female,60,55,2,23,1,132,64,32,91,3,1,1,0,1
23348,2,Mechanical,9.36,Male,42,199,2,20,5,165,76,48,78,19,1,3,3,1
23349,2,CSE,8.8,Male,77,100,3,34,2,28,35,19,44,3,8,0,5,0
23350,2,ECE,6.09,Male,95,143,5,15,2,104,74,8,48,18,7,4,4,1
23351,2,CSE,9.09,Female,61,86,3,27,5,68,77,47,91,8,18,1,5,0
23352,3,Civil,9.85,Female,52,158,1,36,2,124,44,8,56,1,5,4,1,0
23353,3,ECE,8.58,Male,91,40,6,37,4,45,55,10,69,7,2,2,2,1
23354,1,Mechanical,8.94,Female,97,57,2,6,2,47,86,11,64,11,8,1,9,1
23355,3,CSE,6.33,Female,75,50,3,26,6,91,86,6,87,1,14,1,1,1
23356,2,Civil,9.96,Female,70,134,1,12,2,84,86,14,84,9,7,3,4,0
23357,4,ECE,5.88,Female,68,105,1,12,2,125,60,41,90,1,12,4,0,1
23358,1,Civil,8.75,Female,53,183,6,9,4,85,44,46,79,0,4,4,9,1
23359,1,ECE,6.98,Male,96,85,3,2,3,195,53,10,67,4,9,1,3,1
23360,2,CSE,6.78,Male,80,113,2,37,1,31,47,25,60,5,19,1,3,1
23361,2,ECE,6.43,Female,53,121,4,14,6,68,60,5,82,12,14,2,0,1
23362,2,CSE,7.21,Male,90,59,1,26,4,80,64,16,86,16,11,2,6,1
23363,3,ECE,8.95,Male,96,32,6,37,4,82,57,6,49,10,11,4,7,1
23364,1,Civil,9.7,Female,44,45,6,18,1,155,67,22,98,9,14,3,7,0
23365,2,Civil,7.08,Female,41,125,2,4,6,24,48,10,67,11,2,3,0,1
23366,4,CSE,8.26,Female,57,41,5,12,2,121,82,43,44,16,5,3,1,1
23367,1,Mechanical,8.94,Male,56,176,1,27,5,60,79,24,58,0,19,4,0,1
23368,1,CSE,5.5,Male,92,111,2,35,1,132,55,36,72,8,18,2,0,0
23369,3,Civil,9.8,Male,95,64,4,22,6,192,34,44,60,4,14,3,3,1
23370,1,ECE,6.06,Female,96,179,5,29,2,162,49,49,67,18,19,1,6,0
23371,2,Mechanical,9.58,Male,79,41,5,16,2,126,56,27,45,1,0,0,5,1
23372,2,Civil,9.93,Male,45,97,3,30,4,44,33,6,76,9,3,0,4,0
23373,4,Mechanical,5.5,Female,67,14,6,14,4,23,81,5,86,6,10,0,2,0
23374,1,CSE,9.46,Female,58,123,3,22,2,152,71,35,44,2,11,0,9,1
23375,1,Civil,8.2,Female,67,138,4,33,6,95,86,37,56,18,1,4,9,0
23376,3,CSE,9.09,Female,87,105,5,17,2,77,84,29,61,19,19,0,3,1
23377,2,Civil,5.55,Female,65,114,4,13,2,124,86,33,64,8,8,1,6,1
23378,4,Civil,9.17,Male,43,171,1,6,1,16,67,28,61,19,14,4,3,1
23379,2,CSE,8.13,Male,86,171,2,1,6,125,45,22,46,8,4,1,7,1
23380,1,Civil,7.55,Male,86,145,3,32,6,198,93,42,91,9,13,4,0,1
23381,1,Mechanical,7.8,Male,71,184,1,11,2,190,54,34,70,0,9,1,1,0
