Lead_ID,College_Tier,Department,CGPA,Family_Income,Stage_Dropped,Time_to_First_Call,Followups,Call_Duration,Understands_Stipend,Understands_Experience,Primary_Concern,Trust_Score
L4489,3,IT,6.18,<3L,Before Counselling,15,0,5,No,No,Fee,8
L4490,2,Civil,9.92,6-10L,After Application,25,4,10,No,No,Difficulty,1
L4491,3,Civil,7.71,6-10L,Before Counselling,29,0,2,No,Yes,Trust,4
L4492,3,ECE,8.31,<3L,After Application,36,1,16,No,No,Time,2
L4493,3,Civil,6.39,<3L,After Understanding,15,1,14,No,Yes,Difficulty,9
L4494,3,Civil,6.61,<3L,Before Counselling,37,4,6,No,No,Job,5
L4495,3,ECE,6.68,<3L,After Counselling,35,2,19,No,No,Trust,6
L4496,2,Mechanical,8.49,3-6L,After Understanding,46,0,6,No,Yes,Fee,3
L4497,1,IT,7.37,3-6L,After Application,39,2,12,No,No,Trust,8
L4498,2,Mechanical,7.59,3-6L,Before Counselling,47,3,22,Yes,No,Difficulty,4
L4499,2,Mechanical,7.96,6-10L,After Understanding,37,1,4,No,Yes,Trust,8
L4500,3,IT,8.84,<3L,After Application,41,0,5,No,No,Fee,4
L4501,3,Mechanical,5.45,<3L,Before Counselling,28,1,8,Yes,No,Job,3
L4502,2,ECE,8.88,6-10L,Before Counselling,45,3,5,No,No,Fee,3
L4503,1,IT,7.82,<3L,After Understanding,30,4,4,No,No,Fee,3
L4504,2,CSE,8.35,<3L,After Application,7,0,11,No,No,Time,3
L4505,2,Mechanical,6.64,6-10L,After Application,4,0,21,No,No,Time,5
L4506,3,Civil,7.05,10L+,Before Counselling,7,0,12,No,Yes,Fee,8
L4507,1,IT,6.16,10L+,After Application,33,4,19,No,Yes,Trust,4
L4508,3,CSE,9.9,<3L,After Counselling,47,1,2,No,No,Trust,9
L4509,4,Civil,7.49,3-6L,After Counselling,47,4,22,No,No,Fee,6
L4510,1,CSE,9.98,<3L,Before Counselling,18,1,10,No,No,Trust,4
L4511,2,Mechanical,7.45,10L+,After Application,15,0,18,No,Yes,Job,4
L4512,1,Civil,6.1,<3L,Before Counselling,35,4,13,Yes,No,Trust,4
L4513,3,Mechanical,7.54,<3L,After Counselling,37,3,2,Yes,Yes,Trust,4
L4514,3,Civil,5.2,6-10L,Before Counselling,5,4,24,No,No,Fee,2
L4515,2,IT,9.52,10L+,Before Counselling,23,1,8,Yes,Yes,Trust,6
L4516,3,ECE,9.09,3-6L,After Understanding,10,0,15,No,No,Trust,1
L4517,4,ECE,8.63,<3L,After Understanding,25,1,10,No,No,Time,3
L4518,1,CSE,8.05,3-6L,After Counselling,22,2,13,No,Yes,Time,5
L4519,1,Civil,7.9,6-10L,After Application,31,0,22,Yes,No,Trust,6
L4520,4,Mechanical,9.98,3-6L,After Counselling,23,3,9,No,Yes,Trust,8
L4521,3,IT,6.39,<3L,After Application,28,3,8,No,No,Fee,4
L4522,4,IT,8.9,<3L,After Application,45,2,15,No,Yes,Job,4
L4523,3,IT,7.91,6-10L,After Understanding,15,1,3,No,Yes,Time,1
L4524,4,ECE,9.88,3-6L,After Understanding,40,3,3,No,No,Difficulty,8
L4525,2,Mechanical,9.14,6-10L,After Counselling,7,1,21,Yes,No,Trust,2
L4526,3,IT,9.99,<3L,After Counselling,46,0,18,No,No,Difficulty,6
L4527,4,IT,7.94,3-6L,After Counselling,38,4,11,Yes,Yes,Fee,9
L4528,3,CSE,6.02,10L+,After Understanding,40,0,22,No,No,Difficulty,6
L4529,1,Civil,7.52,<3L,After Understanding,15,1,6,Yes,Yes,Job,1
L4530,2,Civil,8.56,3-6L,Before Counselling,5,2,2,No,No,Job,5
L4531,1,Civil,8.87,<3L,After Counselling,12,0,6,Yes,No,Fee,8
L4532,2,CSE,5.0,<3L,Before Counselling,13,3,5,No,No,Time,1
L4533,2,ECE,7.53,6-10L,After Application,3,0,13,Yes,No,Trust,1
L4534,3,CSE,6.18,6-10L,After Counselling,19,0,15,No,Yes,Difficulty,2
L4535,3,IT,9.37,3-6L,After Understanding,26,0,12,Yes,No,Fee,9
L4536,2,Mechanical,5.76,<3L,After Counselling,30,2,22,No,Yes,Job,5
L4537,3,IT,8.33,<3L,After Counselling,28,1,5,No,No,Job,4
L4538,1,IT,6.33,10L+,After Understanding,15,2,10,Yes,Yes,Fee,4
L4539,1,Mechanical,6.78,<3L,After Understanding,18,3,4,No,No,Fee,5
L4540,1,Civil,9.7,6-10L,After Application,7,1,4,No,Yes,Fee,1
L4541,3,CSE,6.2,<3L,After Counselling,14,3,4,No,No,Difficulty,4
L4542,2,ECE,5.48,10L+,After Counselling,24,1,8,No,No,Job,3
L4543,2,IT,5.35,10L+,After Counselling,24,1,2,Yes,No,Fee,6
L4544,2,IT,7.52,<3L,After Counselling,11,0,14,No,Yes,Trust,7
L4545,4,ECE,8.21,6-10L,After Application,39,0,5,No,Yes,Fee,1
L4546,1,CSE,6.64,<3L,After Counselling,43,2,13,Yes,Yes,Fee,1
L4547,3,IT,8.45,<3L,After Application,40,1,9,No,No,Difficulty,2
L4548,3,ECE,5.31,3-6L,After Application,10,3,20,No,No,Time,5
L4549,3,IT,9.29,3-6L,After Understanding,43,0,7,No,Yes,Job,9
L4550,4,Civil,9.08,<3L,After Counselling,33,3,11,No,No,Fee,4
L4551,1,Civil,9.93,3-6L,After Understanding,20,0,14,No,No,Difficulty,4
L4552,1,IT,9.68,<3L,After Application,42,1,4,No,No,Time,9
L4553,4,IT,6.78,<3L,Before Counselling,39,3,10,Yes,No,Time,1
L4554,2,Civil,7.0,3-6L,Before Counselling,22,2,11,No,No,Time,3
L4555,3,IT,8.73,3-6L,After Counselling,35,2,14,No,Yes,Fee,7
L4556,3,CSE,5.67,3-6L,Before Counselling,28,2,17,Yes,Yes,Fee,6
L4557,3,CSE,6.57,3-6L,After Understanding,36,0,24,No,No,Difficulty,5
L4558,4,Mechanical,5.59,6-10L,Before Counselling,30,0,9,No,No,Job,7
L4559,4,CSE,7.27,3-6L,Before Counselling,6,2,12,No,No,Difficulty,2
L4560,3,IT,7.76,<3L,After Application,1,3,3,No,No,Time,2
L4561,2,IT,6.06,3-6L,After Understanding,4,0,20,Yes,No,Trust,7
L4562,4,ECE,5.13,3-6L,After Counselling,25,2,24,No,Yes,Job,8
L4563,1,CSE,8.6,3-6L,After Understanding,39,0,3,No,Yes,Difficulty,2
L4564,2,Civil,5.1,3-6L,After Understanding,11,4,7,No,Yes,Job,1
L4565,4,Civil,9.87,<3L,After Counselling,38,3,17,Yes,Yes,Trust,5
L4566,2,Mechanical,6.11,<3L,After Understanding,37,1,17,Yes,No,Time,1
L4567,2,ECE,8.32,3-6L,After Application,12,3,8,No,No,Difficulty,9
L4568,1,Civil,7.17,<3L,After Counselling,29,1,12,Yes,No,Job,5
L4569,4,Mechanical,5.3,3-6L,After Application,34,2,17,No,No,Job,8
L4570,3,CSE,7.36,3-6L,After Understanding,18,0,7,No,No,Fee,4
L4571,3,ECE,7.58,3-6L,Before Counselling,9,2,6,Yes,No,Time,1
L4572,2,ECE,9.27,3-6L,After Counselling,46,1,10,No,No,Difficulty,9
L4573,3,IT,8.66,<3L,After Counselling,12,4,4,No,No,Time,4
L4574,3,CSE,5.4,10L+,Before Counselling,9,1,22,Yes,No,Fee,3
L4575,2,ECE,6.05,6-10L,Before Counselling,1,0,22,No,No,Trust,2
L4576,2,Mechanical,6.56,3-6L,After Counselling,7,4,9,No,Yes,Time,1
L4577,2,Civil,5.58,<3L,Before Counselling,39,0,9,No,Yes,Fee,9
L4578,4,CSE,7.28,<3L,After Application,42,4,18,Yes,No,Trust,1
L4579,3,CSE,9.92,3-6L,After Understanding,34,0,7,Yes,Yes,Time,4
L4580,4,ECE,7.57,<3L,After Application,32,1,13,Yes,Yes,Trust,2
L4581,2,ECE,8.71,<3L,After Understanding,28,1,7,No,Yes,Difficulty,8
L4582,3,ECE,8.41,<3L,After Understanding,26,1,16,Yes,No,Job,5
L4583,3,Mechanical,9.25,3-6L,Before Counselling,36,1,12,No,Yes,Trust,3
L4584,3,IT,6.08,3-6L,Before Counselling,40,4,11,No,No,Job,4
L4585,4,ECE,8.77,3-6L,After Application,14,3,3,No,No,Difficulty,3
L4586,2,IT,9.41,6-10L,Before Counselling,45,3,22,No,No,Trust,2
L4587,1,IT,5.86,<3L,After Application,31,2,7,No,Yes,Job,6
L4588,3,CSE,6.73,3-6L,After Counselling,16,3,20,No,No,Trust,6
L4589,3,Civil,9.85,<3L,After Application,39,2,18,Yes,No,Fee,3
L4590,3,Civil,8.9,3-6L,After Understanding,42,1,10,Yes,No,Trust,5
L4591,2,Mechanical,6.41,3-6L,After Counselling,11,0,3,No,Yes,Trust,9
L4592,3,Mechanical,7.82,<3L,After Application,11,3,5,No,No,Time,1
L4593,2,Civil,7.02,<3L,After Application,38,3,10,No,No,Time,7
L4594,2,Civil,7.45,6-10L,After Counselling,12,1,9,No,Yes,Difficulty,1
L4595,3,CSE,6.78,<3L,After Counselling,42,1,5,No,No,Difficulty,6
L4596,3,CSE,6.4,3-6L,After Understanding,9,3,2,No,Yes,Difficulty,5
L4597,2,Civil,8.37,10L+,After Understanding,22,1,12,No,Yes,Job,4
L4598,2,ECE,8.89,3-6L,After Understanding,38,3,12,No,No,Difficulty,3
L4599,2,ECE,9.37,6-10L,Before Counselling,9,0,8,No,Yes,Difficulty,4
L4600,1,CSE,5.78,6-10L,After Understanding,3,0,19,No,No,Time,1
L4601,3,IT,9.11,<3L,Before Counselling,39,2,9,No,No,Trust,5
L4602,4,Civil,6.27,<3L,After Application,35,3,16,No,Yes,Difficulty,9
L4603,2,Mechanical,7.14,6-10L,After Application,30,0,11,No,No,Difficulty,6
L4604,3,ECE,9.51,6-10L,After Application,26,0,15,No,Yes,Trust,4
L4605,4,IT,7.27,<3L,Before Counselling,8,4,3,No,Yes,Time,5
L4606,4,ECE,5.99,<3L,After Application,32,0,11,No,No,Time,1
L4607,1,IT,5.8,<3L,After Application,22,2,20,Yes,No,Trust,4
L4608,4,Civil,7.36,6-10L,Before Counselling,8,0,16,No,Yes,Time,4
L4609,2,Civil,8.81,3-6L,After Understanding,45,1,23,No,No,Time,9
L4610,2,Civil,9.99,10L+,After Understanding,2,4,21,No,No,Fee,5
L4611,1,CSE,8.94,10L+,After Understanding,14,3,3,No,Yes,Job,3
L4612,2,IT,9.39,6-10L,After Understanding,5,2,18,No,No,Trust,8
L4613,1,Mechanical,8.74,3-6L,After Counselling,13,0,4,No,No,Job,7
L4614,2,Mechanical,9.48,<3L,After Application,23,3,5,No,No,Trust,8
L4615,2,Civil,5.38,<3L,After Understanding,13,0,6,No,No,Fee,4
L4616,4,Mechanical,9.65,3-6L,After Understanding,19,4,13,No,No,Trust,7
L4617,4,ECE,6.98,<3L,After Understanding,24,3,22,No,Yes,Trust,4
L4618,2,IT,9.61,<3L,After Understanding,35,1,24,No,No,Trust,9
L4619,4,IT,5.38,3-6L,After Understanding,14,1,20,No,No,Fee,5
L4620,4,IT,8.58,3-6L,After Counselling,4,3,13,No,Yes,Time,5
L4621,3,ECE,8.68,6-10L,After Counselling,26,1,6,No,No,Difficulty,4
L4622,1,CSE,9.98,<3L,Before Counselling,10,2,24,No,Yes,Job,5
L4623,3,ECE,8.84,<3L,Before Counselling,38,4,16,No,No,Job,1
L4624,4,IT,6.91,3-6L,After Understanding,38,2,19,No,Yes,Job,1
L4625,3,IT,7.79,10L+,Before Counselling,34,3,20,No,No,Difficulty,9
L4626,2,IT,6.83,6-10L,After Counselling,34,2,24,No,No,Time,2
L4627,3,Mechanical,5.98,<3L,After Understanding,19,4,4,No,No,Fee,8
L4628,3,CSE,6.24,<3L,Before Counselling,3,4,3,No,No,Trust,2
L4629,3,ECE,6.11,10L+,Before Counselling,36,3,12,Yes,No,Trust,9
L4630,1,IT,7.74,<3L,After Counselling,4,2,15,Yes,No,Time,2
L4631,2,Civil,9.53,<3L,After Application,26,4,22,Yes,No,Fee,1
L4632,4,CSE,9.56,<3L,After Understanding,11,3,6,Yes,Yes,Trust,8
L4633,4,Civil,5.27,3-6L,Before Counselling,3,4,14,No,No,Fee,3
L4634,1,CSE,5.4,3-6L,After Counselling,9,0,9,Yes,Yes,Time,7
L4635,4,IT,6.23,<3L,After Understanding,46,0,7,No,No,Time,5
L4636,2,CSE,6.28,3-6L,After Counselling,2,4,13,No,Yes,Time,7
L4637,3,CSE,5.47,<3L,After Understanding,14,3,8,No,Yes,Trust,8
L4638,3,IT,6.94,3-6L,After Application,3,0,12,No,No,Fee,3
L4639,4,Civil,7.94,3-6L,After Application,2,4,9,No,No,Job,5
L4640,4,Civil,7.89,3-6L,After Understanding,22,1,10,No,No,Job,5
L4641,2,Mechanical,7.72,<3L,After Understanding,29,2,5,Yes,No,Trust,7
L4642,4,Civil,6.69,3-6L,After Counselling,33,4,6,Yes,No,Difficulty,2
L4643,1,Civil,8.53,3-6L,After Understanding,36,0,5,Yes,No,Difficulty,8
L4644,3,CSE,9.13,3-6L,Before Counselling,10,4,13,No,Yes,Time,7
L4645,3,Mechanical,6.73,3-6L,After Understanding,47,3,19,Yes,Yes,Fee,7
L4646,3,IT,5.43,3-6L,After Understanding,44,0,16,No,No,Job,5
L4647,2,IT,6.48,<3L,After Application,38,3,9,No,No,Time,8
L4648,4,ECE,5.69,<3L,After Application,21,3,12,No,No,Trust,1
L4649,1,Mechanical,7.34,<3L,After Counselling,31,3,15,No,Yes,Difficulty,7
L4650,1,CSE,5.78,3-6L,After Understanding,35,4,8,No,No,Trust,9
L4651,3,ECE,7.31,3-6L,Before Counselling,3,0,17,Yes,Yes,Fee,8
L4652,2,ECE,6.11,6-10L,Before Counselling,19,3,24,No,No,Fee,4
L4653,4,IT,8.69,6-10L,After Understanding,22,1,9,Yes,No,Fee,8
L4654,2,Civil,5.14,6-10L,After Counselling,20,2,12,No,Yes,Difficulty,8
L4655,1,CSE,7.77,<3L,Before Counselling,36,4,2,No,No,Difficulty,1
L4656,4,Mechanical,5.85,<3L,After Counselling,19,1,18,Yes,No,Time,1
L4657,3,ECE,5.0,6-10L,After Understanding,46,0,8,Yes,No,Trust,9
L4658,1,CSE,9.35,<3L,After Counselling,4,2,19,No,No,Job,1
L4659,3,IT,8.36,3-6L,After Understanding,32,3,13,No,Yes,Job,3
L4660,3,ECE,5.49,<3L,After Application,8,1,21,No,No,Job,3
L4661,3,ECE,8.32,10L+,After Understanding,26,1,23,No,No,Difficulty,4
L4662,2,IT,8.06,3-6L,After Counselling,1,3,22,No,No,Time,3
L4663,4,IT,7.37,<3L,Before Counselling,26,3,6,Yes,No,Fee,3
L4664,4,IT,7.1,3-6L,After Understanding,47,1,7,No,Yes,Fee,5
L4665,3,CSE,9.44,<3L,After Understanding,43,0,24,No,Yes,Time,5
L4666,1,CSE,6.23,10L+,After Understanding,9,4,3,No,No,Difficulty,8
L4667,4,CSE,6.99,<3L,After Application,35,0,13,No,Yes,Job,7
L4668,3,Civil,6.65,3-6L,After Application,18,0,12,No,Yes,Trust,9
L4669,3,ECE,8.86,<3L,After Application,19,4,5,No,No,Difficulty,5
L4670,2,CSE,9.58,6-10L,Before Counselling,16,0,8,No,Yes,Job,4
L4671,4,Civil,9.25,6-10L,Before Counselling,28,2,6,Yes,Yes,Fee,4
L4672,3,ECE,8.99,6-10L,After Understanding,3,3,12,No,Yes,Time,2
L4673,1,CSE,9.93,6-10L,Before Counselling,18,1,17,No,No,Time,9
L4674,2,IT,8.49,<3L,After Counselling,13,4,11,No,No,Job,7
L4675,4,Mechanical,8.76,10L+,After Counselling,27,0,10,No,Yes,Difficulty,2
L4676,1,CSE,9.91,3-6L,After Application,40,1,7,No,No,Job,8
L4677,4,Mechanical,5.03,6-10L,After Counselling,39,2,14,Yes,Yes,Difficulty,2
L4678,3,CSE,8.17,3-6L,After Counselling,24,0,5,No,Yes,Fee,2
L4679,3,IT,8.69,<3L,After Understanding,29,0,12,Yes,Yes,Time,4
L4680,2,Mechanical,9.59,3-6L,After Application,22,0,12,Yes,Yes,Difficulty,7
L4681,2,Civil,9.42,<3L,After Application,26,2,17,Yes,Yes,Fee,9
L4682,4,IT,9.21,3-6L,After Application,20,3,21,No,No,Trust,5
L4683,2,Mechanical,9.73,3-6L,After Counselling,24,1,20,No,No,Job,3
L4684,3,Mechanical,7.69,<3L,Before Counselling,12,0,7,Yes,No,Difficulty,6
L4685,2,IT,5.03,10L+,After Understanding,18,0,18,No,Yes,Job,9
L4686,1,IT,5.06,10L+,Before Counselling,47,2,19,Yes,No,Job,2
L4687,1,IT,7.72,6-10L,After Application,12,2,5,No,No,Time,7
L4688,3,ECE,7.18,6-10L,After Application,38,1,24,No,Yes,Job,4
L4689,4,Civil,7.26,3-6L,After Counselling,32,1,19,Yes,Yes,Trust,6
L4690,2,CSE,7.0,3-6L,After Understanding,23,0,12,No,No,Time,4
L4691,2,Mechanical,9.59,<3L,After Understanding,4,0,13,No,Yes,Job,2
L4692,2,CSE,6.8,10L+,After Understanding,12,0,11,No,No,Trust,5
L4693,3,IT,9.28,6-10L,After Counselling,17,0,4,No,Yes,Difficulty,3
L4694,2,Civil,9.51,6-10L,Before Counselling,21,0,16,No,No,Fee,3
L4695,4,Civil,7.5,10L+,After Understanding,37,2,19,No,No,Trust,3
L4696,3,ECE,7.23,3-6L,Before Counselling,29,3,17,Yes,No,Difficulty,2
L4697,3,IT,8.81,3-6L,After Counselling,6,1,8,No,Yes,Difficulty,4
L4698,1,Mechanical,8.54,10L+,After Counselling,47,2,12,No,No,Difficulty,7
L4699,4,ECE,6.64,3-6L,Before Counselling,28,4,11,No,No,Fee,2
L4700,2,IT,5.51,3-6L,After Understanding,8,4,10,No,No,Job,4
L4701,1,ECE,6.32,<3L,Before Counselling,31,4,21,No,No,Job,5
L4702,3,CSE,5.66,3-6L,After Understanding,20,1,19,No,Yes,Job,3
L4703,3,IT,6.47,6-10L,After Application,16,0,22,No,No,Trust,5
L4704,2,Mechanical,6.31,3-6L,After Application,13,4,14,No,Yes,Fee,5
L4705,2,Mechanical,8.19,3-6L,After Understanding,15,4,24,Yes,No,Time,2
L4706,3,IT,9.77,<3L,Before Counselling,13,3,11,No,No,Fee,1
L4707,1,ECE,8.43,3-6L,After Understanding,47,2,22,No,No,Time,2
L4708,4,Civil,9.63,10L+,After Understanding,2,1,13,No,No,Difficulty,5
L4709,3,IT,8.92,<3L,After Understanding,20,1,14,Yes,No,Job,8
L4710,2,Mechanical,8.64,<3L,After Application,28,3,22,Yes,Yes,Time,1
L4711,2,CSE,7.07,<3L,After Counselling,18,4,23,Yes,No,Job,6
L4712,2,Mechanical,6.62,10L+,After Application,7,3,6,No,Yes,Fee,3
L4713,3,Civil,9.23,3-6L,After Understanding,21,0,13,Yes,No,Job,5
L4714,3,Mechanical,9.53,10L+,Before Counselling,41,4,5,No,No,Job,1
L4715,2,Civil,7.26,3-6L,After Counselling,39,1,4,No,No,Trust,5
L4716,3,IT,5.05,3-6L,After Understanding,9,2,15,No,No,Time,2
L4717,4,Mechanical,8.96,6-10L,After Counselling,44,3,4,No,No,Trust,9
L4718,2,ECE,6.43,<3L,Before Counselling,10,3,3,No,Yes,Fee,3
L4719,4,ECE,5.05,<3L,After Counselling,31,1,9,No,Yes,Difficulty,5
L4720,2,Mechanical,9.02,3-6L,After Counselling,42,4,8,No,Yes,Difficulty,5
L4721,1,Mechanical,7.59,<3L,After Understanding,13,4,23,Yes,No,Job,3
L4722,2,CSE,8.43,<3L,Before Counselling,5,4,3,No,No,Difficulty,5
L4723,2,Mechanical,9.57,<3L,Before Counselling,40,2,19,No,No,Trust,5
L4724,2,CSE,7.71,<3L,After Application,42,2,18,No,No,Job,8
L4725,1,CSE,7.52,<3L,After Counselling,38,4,15,Yes,Yes,Job,8
L4726,4,CSE,6.45,6-10L,After Understanding,43,2,13,No,No,Time,6
L4727,4,CSE,6.53,<3L,After Counselling,36,3,19,No,No,Job,2
L4728,3,IT,8.98,<3L,After Counselling,2,4,18,Yes,Yes,Difficulty,9
L4729,1,ECE,7.25,<3L,After Counselling,6,2,17,No,No,Time,6
L4730,1,CSE,5.82,3-6L,After Understanding,13,3,11,No,No,Trust,7
L4731,1,ECE,5.47,3-6L,After Counselling,29,3,5,Yes,No,Difficulty,7
L4732,3,CSE,7.36,6-10L,After Understanding,44,2,3,Yes,No,Difficulty,5
L4733,4,ECE,7.32,6-10L,Before Counselling,14,4,6,No,No,Difficulty,4
L4734,2,Mechanical,8.27,<3L,After Counselling,30,4,15,No,Yes,Trust,7
L4735,1,Mechanical,7.36,<3L,After Application,25,2,11,No,Yes,Time,6
L4736,3,ECE,5.72,<3L,Before Counselling,40,2,9,Yes,No,Time,7
L4737,2,CSE,7.54,10L+,After Application,35,0,2,No,No,Difficulty,4
L4738,2,IT,9.53,3-6L,After Counselling,37,3,10,No,No,Job,2
L4739,3,ECE,5.8,<3L,Before Counselling,7,4,24,No,No,Job,9
L4740,3,Civil,8.45,<3L,After Understanding,38,1,22,No,No,Difficulty,7
L4741,1,IT,7.97,3-6L,After Counselling,18,3,6,No,No,Job,4
L4742,1,Civil,8.74,<3L,After Counselling,8,4,10,Yes,No,Trust,2
L4743,4,ECE,5.75,6-10L,After Understanding,7,0,10,Yes,No,Time,8
L4744,2,CSE,9.71,3-6L,After Application,34,3,19,Yes,No,Trust,8
L4745,1,Civil,8.1,3-6L,Before Counselling,36,3,6,No,Yes,Difficulty,8
L4746,1,ECE,9.24,3-6L,Before Counselling,41,4,17,Yes,Yes,Job,3
L4747,1,IT,6.23,<3L,After Understanding,10,1,3,Yes,Yes,Difficulty,4
L4748,2,CSE,8.7,3-6L,Before Counselling,40,2,5,No,No,Trust,2
L4749,4,Civil,8.91,6-10L,After Understanding,29,1,22,Yes,No,Time,7
L4750,2,ECE,6.99,<3L,After Application,16,0,24,Yes,No,Fee,7
L4751,2,CSE,6.92,3-6L,After Application,25,3,19,No,Yes,Difficulty,1
L4752,3,CSE,8.29,6-10L,Before Counselling,29,4,6,Yes,Yes,Difficulty,9
L4753,3,Mechanical,5.47,<3L,After Understanding,8,3,9,No,No,Difficulty,9
L4754,4,CSE,8.68,3-6L,After Understanding,20,2,13,No,Yes,Difficulty,5
L4755,4,ECE,5.21,<3L,After Understanding,36,1,15,Yes,No,Time,7
L4756,1,IT,5.95,6-10L,After Understanding,27,1,18,No,No,Time,8
L4757,3,Mechanical,8.32,<3L,Before Counselling,13,0,13,No,No,Trust,3
L4758,2,ECE,5.49,3-6L,After Counselling,26,4,3,No,No,Fee,7
L4759,4,ECE,9.86,<3L,Before Counselling,42,2,5,No,No,Difficulty,5
L4760,2,ECE,9.34,<3L,After Understanding,25,2,12,No,No,Trust,4
L4761,4,Civil,8.13,6-10L,After Counselling,28,4,13,No,Yes,Time,2
L4762,3,Civil,9.1,3-6L,After Counselling,9,0,20,No,No,Job,7
L4763,2,IT,9.44,6-10L,Before Counselling,26,2,3,No,No,Time,7
L4764,3,ECE,6.3,3-6L,After Understanding,12,0,11,No,No,Time,8
L4765,4,Civil,9.25,3-6L,After Understanding,26,4,11,No,No,Job,4
L4766,4,Civil,5.97,6-10L,After Understanding,47,4,3,No,No,Job,2
L4767,1,Civil,7.07,<3L,After Understanding,22,4,23,No,No,Trust,3
L4768,3,IT,7.79,<3L,After Understanding,1,2,20,No,No,Fee,1
L4769,2,IT,8.57,<3L,After Counselling,12,4,21,No,Yes,Fee,6
L4770,1,ECE,5.15,<3L,Before Counselling,24,2,5,No,Yes,Time,8
L4771,2,Mechanical,6.45,<3L,Before Counselling,30,0,19,Yes,Yes,Job,8
L4772,2,ECE,8.04,10L+,After Application,14,3,21,No,No,Time,4
L4773,4,Civil,6.79,6-10L,Before Counselling,23,0,19,Yes,No,Fee,4
L4774,2,Civil,8.88,10L+,After Counselling,2,2,15,Yes,No,Fee,1
L4775,4,CSE,8.26,10L+,After Application,3,1,21,No,No,Difficulty,6
L4776,1,ECE,6.17,3-6L,After Counselling,6,1,14,Yes,No,Fee,4
L4777,2,Civil,5.73,<3L,Before Counselling,19,3,16,No,No,Difficulty,9
L4778,2,Civil,8.15,3-6L,After Counselling,21,4,16,No,No,Time,2
L4779,2,Mechanical,7.25,6-10L,After Counselling,45,0,21,Yes,No,Trust,8
L4780,1,CSE,5.84,3-6L,Before Counselling,20,0,5,Yes,No,Fee,7
L4781,1,ECE,6.63,3-6L,After Counselling,21,2,16,Yes,Yes,Difficulty,8
L4782,3,IT,6.52,<3L,After Application,40,3,15,No,Yes,Trust,2
L4783,2,ECE,5.54,3-6L,After Application,4,4,8,No,No,Trust,9
L4784,2,ECE,7.73,<3L,After Understanding,25,3,18,No,No,Time,4
L4785,2,Mechanical,8.82,<3L,After Application,7,1,24,Yes,No,Job,1
L4786,4,ECE,7.88,6-10L,After Application,7,3,10,Yes,No,Trust,6
L4787,4,Mechanical,9.13,<3L,Before Counselling,33,4,5,Yes,Yes,Time,4
L4788,2,Mechanical,5.64,10L+,After Application,26,4,19,No,No,Job,2
L4789,2,Civil,7.18,<3L,Before Counselling,17,0,14,Yes,Yes,Trust,1
L4790,1,IT,8.05,10L+,After Application,8,0,16,Yes,No,Time,6
L4791,4,Mechanical,8.38,3-6L,Before Counselling,26,4,5,No,Yes,Time,8
L4792,1,CSE,8.48,6-10L,Before Counselling,15,0,19,No,No,Difficulty,3
L4793,2,CSE,8.64,<3L,After Counselling,20,0,11,No,No,Time,8
L4794,2,IT,8.26,3-6L,After Application,19,0,8,No,No,Trust,9
L4795,2,Mechanical,5.47,6-10L,Before Counselling,7,4,7,No,No,Trust,2
L4796,1,IT,8.48,<3L,After Application,45,0,14,No,Yes,Fee,4
L4797,3,Civil,8.62,<3L,After Understanding,1,1,19,No,Yes,Trust,6
L4798,1,CSE,9.97,<3L,After Counselling,39,4,23,Yes,No,Job,7
L4799,3,ECE,8.47,<3L,After Counselling,37,3,10,No,No,Fee,4
L4800,1,CSE,8.43,<3L,Before Counselling,18,2,12,Yes,No,Time,4
L4801,1,Mechanical,7.57,3-6L,After Application,8,2,17,No,No,Fee,7
L4802,4,IT,9.34,<3L,After Counselling,15,1,9,No,Yes,Job,7
L4803,1,CSE,9.98,3-6L,After Counselling,6,4,6,No,No,Fee,7
L4804,4,ECE,8.9,6-10L,After Counselling,37,3,16,No,Yes,Job,5
L4805,3,ECE,8.06,3-6L,Before Counselling,22,4,3,No,No,Time,4
L4806,1,IT,5.39,<3L,After Understanding,11,3,6,No,No,Fee,6
L4807,4,IT,8.63,3-6L,Before Counselling,26,3,11,No,No,Trust,7
L4808,2,CSE,8.54,<3L,After Understanding,8,4,20,No,No,Trust,9
L4809,4,Mechanical,8.88,<3L,After Counselling,9,0,15,No,Yes,Job,5
L4810,1,Civil,5.62,<3L,After Understanding,13,2,14,No,Yes,Job,6
L4811,4,ECE,8.27,10L+,Before Counselling,3,0,15,No,No,Job,5
L4812,1,IT,6.48,6-10L,Before Counselling,3,2,5,No,Yes,Time,5
L4813,3,Civil,8.8,<3L,After Application,7,0,8,No,No,Job,3
L4814,3,Civil,6.2,3-6L,After Application,3,4,19,No,No,Trust,1
L4815,4,Civil,8.42,<3L,Before Counselling,11,4,7,No,No,Trust,2
L4816,4,Mechanical,6.47,10L+,After Application,46,3,16,No,No,Job,7
L4817,4,IT,5.04,10L+,After Counselling,28,1,12,No,No,Difficulty,4
L4818,4,ECE,8.17,<3L,After Understanding,42,4,18,No,Yes,Job,3
L4819,1,IT,5.57,<3L,Before Counselling,31,2,11,No,No,Difficulty,4
L4820,2,CSE,8.3,3-6L,Before Counselling,9,3,17,Yes,Yes,Fee,8
L4821,2,ECE,9.63,3-6L,After Application,27,2,20,No,Yes,Fee,7
L4822,2,IT,9.85,<3L,Before Counselling,12,0,12,No,No,Trust,8
