Student_ID,College_ID,Department,CGPA,Admission_Type,Skill_Program,Program_Duration,Bootcamps,Workshops,Hackathons,Internships,Projects,GenAI,ML,College_Tier,NAAC_Grade,NBA_Accredited,Placement_Probability,Placement_Status,Salary_LPA
31219,44,CSE,9.37,Management,0,30,4,1,1,0,3,0,0,4,A+,1,2.774,Not Placed,0
31220,26,Civil,5.5,Management,1,20,0,9,4,2,1,0,2,2,A+,0,2.2,Not Placed,0
31221,53,IT,9.18,Management,1,15,0,1,7,1,5,2,1,4,A+,1,3.8360000000000003,Not Placed,0
31222,54,ECE,5.1,Govt,1,7,3,8,2,0,2,1,3,3,A,1,1.82,Not Placed,0
31223,16,IT,5.31,Govt,0,31,2,3,1,2,11,0,0,4,B++,0,4.962,Not Placed,0
31224,4,Mechanical,9.54,Govt,1,33,0,8,2,2,7,2,2,3,A,0,4.808,Not Placed,0
31225,51,Civil,8.53,Management,0,34,2,8,4,2,9,2,3,2,A,0,5.005999999999999,Placed,10
31226,44,Civil,8.21,Govt,1,35,2,8,2,1,8,2,1,4,A+,1,4.542,Not Placed,0
31227,12,Other,7.59,Management,1,31,3,4,4,2,3,1,2,3,A++,0,3.2180000000000004,Not Placed,0
31228,41,CSE,8.9,Govt,1,21,0,0,3,2,5,2,0,3,A+,0,4.08,Not Placed,0
31229,14,Other,8.64,Management,1,26,3,5,2,1,4,0,2,4,A++,0,3.428,Not Placed,0
31230,14,IT,6.72,Govt,1,14,0,2,5,0,11,0,1,4,A++,0,4.844,Not Placed,0
31231,17,ECE,7.48,Govt,1,18,3,4,0,1,3,1,1,4,B++,0,2.896,Not Placed,0
31232,49,CSE,7.41,Govt,1,29,3,2,7,0,10,0,3,2,A,1,4.682,Not Placed,0
31233,1,Civil,7.17,Govt,1,28,3,7,1,0,8,0,1,4,A,0,4.034,Not Placed,0
31234,22,IT,8.41,Govt,1,18,3,7,4,1,3,1,0,2,A++,1,3.082,Not Placed,0
31235,42,ECE,9.06,Govt,0,8,1,5,3,1,6,1,1,2,A+,1,3.912,Not Placed,0
31236,12,Other,9.78,Management,0,26,0,7,4,1,3,0,1,3,A++,0,3.1559999999999997,Not Placed,0
31237,42,Civil,7.07,Management,0,20,0,6,1,0,7,1,3,2,A+,1,3.5140000000000002,Not Placed,0
31238,3,ECE,8.49,Management,0,31,4,5,1,1,5,2,3,3,A++,0,3.498,Not Placed,0
31239,46,Other,7.82,Management,0,32,0,9,1,2,8,0,3,4,A+,1,4.564,Not Placed,0
31240,53,IT,5.9,Govt,1,21,4,8,2,1,5,0,2,4,A+,1,3.18,Not Placed,0
31241,54,ECE,6.53,Management,0,35,1,6,7,1,5,1,3,3,A,1,3.106,Not Placed,0
31242,24,CSE,9.25,Govt,1,7,2,2,7,2,11,0,1,4,A,1,5.95,Placed,13
31243,10,CSE,9.04,Govt,0,33,4,5,4,1,6,0,3,3,A+,1,3.9079999999999995,Not Placed,0
31244,49,IT,9.26,Management,0,35,3,1,6,1,9,1,0,2,A,1,4.851999999999999,Not Placed,0
31245,47,Other,5.21,Management,1,32,3,4,1,1,3,2,2,3,B++,0,2.442,Not Placed,0
31246,41,Civil,9.95,Govt,0,7,1,7,6,2,2,0,3,3,A+,0,3.19,Not Placed,0
31247,11,Mechanical,7.79,Management,1,20,1,0,6,0,8,2,3,3,A+,0,4.158,Not Placed,0
31248,12,Mechanical,7.53,Management,0,32,3,5,2,0,3,0,2,3,A++,0,2.406,Not Placed,0
31249,8,Mechanical,8.67,Management,1,22,0,3,6,2,9,2,3,3,B++,1,5.233999999999999,Placed,10
31250,58,Civil,5.66,Management,1,25,0,1,5,0,5,1,1,3,B++,0,2.8320000000000003,Not Placed,0
31251,52,CSE,6.14,Management,1,15,3,0,2,2,8,0,0,3,B++,0,4.428,Not Placed,0
31252,44,CSE,9.71,Management,0,32,4,7,2,0,3,1,3,4,A+,1,2.842,Not Placed,0
31253,37,Other,6.03,Management,1,29,0,1,1,1,11,1,0,1,B++,1,5.006,Placed,14
31254,5,Other,6.68,Management,1,29,4,8,0,1,9,0,2,4,A+,1,4.536,Not Placed,0
31255,42,CSE,6.23,Govt,1,28,3,6,2,0,9,1,2,2,A+,1,4.146,Not Placed,0
31256,50,Other,7.42,Govt,1,26,3,5,4,0,7,0,2,3,B++,1,3.7840000000000003,Not Placed,0
31257,58,IT,9.02,Govt,0,8,2,2,5,0,2,2,0,3,B++,0,2.404,Not Placed,0
31258,42,Other,9.19,Govt,1,6,4,4,4,0,1,0,2,2,A+,1,2.338,Not Placed,0
31259,9,CSE,6.62,Govt,1,21,0,1,5,1,5,1,1,2,A+,1,3.324,Not Placed,0
31260,22,Other,5.37,Govt,1,15,0,6,1,2,2,2,0,2,A++,1,2.474,Not Placed,0
31261,14,CSE,5.56,Management,1,11,4,7,7,0,6,2,1,4,A++,0,3.112,Not Placed,0
31262,44,CSE,9.08,Govt,0,9,3,7,7,0,2,2,3,4,A+,1,2.416,Not Placed,0
31263,22,Mechanical,7.14,Govt,0,35,0,1,1,2,7,1,3,2,A++,1,4.128,Not Placed,0
31264,39,ECE,9.11,Management,1,10,3,5,1,1,3,1,1,3,A++,1,3.222,Not Placed,0
31265,36,CSE,5.07,Management,0,16,2,6,1,0,5,0,2,4,A+,0,2.5140000000000002,Not Placed,0
31266,33,ECE,5.17,Govt,0,7,3,9,2,1,6,1,1,2,A+,0,3.1339999999999995,Not Placed,0
31267,15,Other,6.58,Management,1,13,4,3,5,1,8,1,0,1,A+,0,4.216,Not Placed,0
31268,44,CSE,6.02,Govt,0,15,0,0,3,2,5,2,0,4,A+,1,3.304,Not Placed,0
31269,50,Mechanical,8.23,Govt,0,28,0,3,1,0,6,2,2,3,B++,1,3.4459999999999997,Not Placed,0
31270,40,Mechanical,7.93,Govt,1,19,0,4,7,0,8,0,1,3,A,0,4.186,Not Placed,0
31271,46,Other,9.47,Govt,0,11,4,4,6,0,6,0,2,4,A+,1,3.694,Not Placed,0
31272,31,Other,8.94,Govt,1,26,2,5,7,0,1,0,0,1,B++,0,2.2880000000000003,Not Placed,0
31273,37,Other,5.5,Management,0,32,1,1,2,1,3,2,1,1,B++,1,2.3,Not Placed,0
31274,39,ECE,9.44,Govt,0,12,3,9,1,2,9,1,0,3,A++,1,5.187999999999999,Placed,5
31275,55,Mechanical,5.6,Govt,1,22,0,9,6,2,1,0,3,4,B++,1,2.22,Not Placed,0
31276,45,IT,5.98,Govt,0,18,2,7,5,1,1,0,3,4,A+,0,1.7960000000000003,Not Placed,0
31277,4,Civil,7.53,Govt,1,30,1,7,4,2,7,0,3,3,A,0,4.406000000000001,Not Placed,0
31278,16,Civil,5.56,Govt,0,13,2,4,5,0,6,0,0,4,B++,0,2.912,Not Placed,0
31279,21,Other,6.13,Management,1,12,3,3,2,0,1,2,1,1,B++,0,1.726,Not Placed,0
31280,38,CSE,7.24,Management,0,6,1,8,0,0,4,2,2,1,A+,0,2.648,Not Placed,0
31281,40,Mechanical,6.24,Govt,1,34,1,1,5,2,5,0,1,3,A,0,3.5480000000000005,Not Placed,0
31282,47,Civil,9.73,Management,1,24,3,8,1,0,8,1,2,3,B++,0,4.546,Not Placed,0
31283,17,ECE,5.81,Management,1,10,4,8,2,0,2,0,3,4,B++,0,1.962,Not Placed,0
31284,27,ECE,7.87,Govt,1,32,1,3,5,1,3,1,1,2,A++,0,2.974,Not Placed,0
31285,12,Other,7.49,Govt,0,9,0,0,2,1,2,2,3,3,A++,0,2.398,Not Placed,0
31286,49,ECE,7.26,Management,1,32,4,9,0,0,11,0,1,2,A,1,4.952,Not Placed,0
31287,41,CSE,6.17,Govt,1,22,0,4,6,2,9,2,0,3,A+,0,4.734,Not Placed,0
31288,0,Civil,5.95,Govt,0,21,4,6,0,2,2,2,3,3,A,1,2.39,Not Placed,0
31289,52,Civil,6.52,Govt,1,28,0,5,2,1,2,2,2,3,B++,0,2.404,Not Placed,0
31290,49,Civil,7.96,Management,1,19,0,7,0,2,9,1,2,2,A,1,5.092,Placed,13
31291,18,ECE,7.9,Govt,1,14,1,1,1,1,11,2,0,4,A,0,5.38,Placed,16
31292,33,Other,8.86,Govt,0,6,0,5,6,0,7,1,2,2,A+,0,3.872,Not Placed,0
31293,58,ECE,6.52,Management,1,13,1,5,0,0,1,2,3,3,B++,0,1.804,Not Placed,0
31294,3,CSE,8.55,Management,1,18,2,3,1,0,10,0,3,3,A++,0,4.91,Not Placed,0
31295,42,Other,9.41,Govt,1,34,4,7,1,1,1,2,2,2,A+,1,2.682,Not Placed,0
31296,2,IT,9.29,Govt,1,10,3,3,0,2,6,1,0,1,A++,1,4.457999999999999,Not Placed,0
31297,40,Civil,7.33,Management,1,23,2,5,7,0,4,1,3,3,A,0,2.8660000000000005,Not Placed,0
31298,9,CSE,8.31,Govt,1,26,2,8,6,0,4,1,1,2,A+,1,3.0620000000000003,Not Placed,0
31299,27,ECE,9.16,Management,0,20,3,2,1,2,4,1,1,2,A++,0,3.632,Not Placed,0
31300,33,IT,5.78,Govt,1,15,0,9,3,0,2,2,1,2,A+,0,1.9560000000000002,Not Placed,0
31301,38,Mechanical,9.79,Govt,1,12,4,0,3,0,5,0,2,1,A+,0,3.6580000000000004,Not Placed,0
31302,46,IT,8.01,Govt,1,31,4,3,0,0,5,1,0,4,A+,1,3.3020000000000005,Not Placed,0
31303,58,CSE,6.41,Govt,0,28,0,3,7,1,8,0,1,3,B++,0,3.9819999999999998,Not Placed,0
31304,18,IT,7.62,Management,1,34,2,5,0,0,6,1,0,4,A,0,3.524,Not Placed,0
31305,41,ECE,8.68,Management,1,13,2,9,7,2,10,2,0,3,A+,0,5.536,Placed,7
31306,55,IT,9.11,Govt,0,28,0,5,2,0,11,2,1,4,B++,1,5.122,Placed,8
31307,51,ECE,6.54,Management,1,7,0,4,7,0,2,1,1,2,A,0,2.108,Not Placed,0
31308,45,IT,6.71,Govt,0,21,1,9,7,1,7,2,2,4,A+,0,3.742,Not Placed,0
31309,35,CSE,9.09,Govt,1,18,2,2,5,0,6,1,1,1,A+,1,3.818,Not Placed,0
31310,56,Mechanical,9.2,Govt,1,22,1,5,3,0,3,1,0,4,A++,0,2.94,Not Placed,0
31311,42,Civil,8.44,Management,1,8,0,9,1,1,8,0,2,2,A+,1,4.588,Not Placed,0
31312,2,IT,8.42,Management,1,19,0,9,3,1,9,2,0,1,A++,1,4.884,Not Placed,0
31313,22,Mechanical,6.26,Govt,1,29,4,6,3,1,6,0,1,2,A++,1,3.5519999999999996,Not Placed,0
31314,16,IT,9.78,Management,1,6,3,6,1,1,2,2,2,4,B++,0,3.056,Not Placed,0
31315,6,Other,9.25,Govt,1,21,1,5,1,0,8,1,2,1,B++,1,4.45,Not Placed,0
31316,25,Mechanical,9.36,Govt,1,28,4,5,4,2,1,2,3,2,A,0,2.972,Not Placed,0
31317,42,ECE,5.98,Govt,1,33,1,3,4,0,11,1,2,2,A+,1,4.696000000000001,Not Placed,0
31318,17,Mechanical,9.92,Govt,1,12,3,0,5,1,4,1,1,4,B++,0,3.684,Not Placed,0
31319,59,Civil,7.23,Management,0,30,4,1,0,1,2,2,0,1,A++,0,2.346,Not Placed,0
31320,45,Mechanical,8.41,Govt,0,21,1,1,1,0,3,1,2,4,A+,0,2.582,Not Placed,0
31321,45,Civil,9.49,Govt,0,7,4,4,1,2,3,1,1,4,A+,0,3.398,Not Placed,0
31322,5,Civil,5.5,Management,0,16,4,5,2,2,11,0,1,4,A+,1,5.0,Not Placed,0
31323,30,Mechanical,6.59,Govt,1,24,2,8,0,1,11,1,1,1,B++,0,5.118,Placed,6
31324,28,Civil,6.84,Govt,1,9,3,8,4,0,2,0,3,4,B++,0,2.168,Not Placed,0
31325,8,Civil,8.87,Management,1,20,3,7,5,0,4,2,3,3,B++,1,3.1740000000000004,Not Placed,0
31326,53,Other,6.48,Management,1,27,1,0,3,0,4,2,1,4,A+,1,2.6960000000000006,Not Placed,0
31327,34,ECE,6.95,Govt,1,16,1,7,0,2,7,2,3,2,A+,0,4.29,Not Placed,0
31328,16,CSE,6.9,Management,1,26,1,7,6,0,9,2,0,4,B++,0,4.28,Not Placed,0
31329,59,ECE,9.56,Govt,1,7,2,3,1,1,4,0,2,1,A++,0,3.612,Not Placed,0
31330,11,CSE,5.02,Management,1,16,2,6,0,1,8,0,2,3,A+,0,3.904,Not Placed,0
31331,35,CSE,5.7,Govt,0,18,4,0,7,2,5,2,3,1,A+,1,3.24,Not Placed,0
31332,51,ECE,9.64,Govt,0,23,0,7,2,1,3,0,2,2,A,0,3.128,Not Placed,0
31333,47,Civil,8.05,Govt,0,15,2,5,0,0,9,2,0,3,B++,0,4.3100000000000005,Not Placed,0
31334,23,Other,5.45,Govt,1,7,0,9,4,1,7,1,0,4,B++,1,3.6900000000000004,Not Placed,0
31335,9,ECE,7.37,Govt,0,15,0,4,7,2,4,2,1,2,A+,1,3.2740000000000005,Not Placed,0
31336,57,Civil,9.68,Management,1,31,2,8,3,0,2,0,0,1,A+,0,2.736,Not Placed,0
31337,29,ECE,8.78,Govt,1,7,4,4,6,2,1,0,0,4,A+,1,2.8560000000000003,Not Placed,0
31338,28,ECE,6.28,Management,1,7,0,5,0,0,1,1,1,4,B++,0,1.7560000000000002,Not Placed,0
31339,38,Other,7.17,Management,1,29,2,9,7,2,2,1,2,1,A+,0,2.8340000000000005,Not Placed,0
31340,9,IT,7.45,Management,0,7,4,9,5,2,1,1,2,2,A+,1,2.39,Not Placed,0
31341,38,Mechanical,8.82,Govt,0,29,3,1,3,0,4,0,0,1,A+,0,2.9640000000000004,Not Placed,0
31342,54,ECE,8.89,Management,0,19,2,1,6,2,3,2,1,3,A,1,3.278,Not Placed,0
31343,27,Mechanical,6.47,Govt,1,31,4,4,6,1,6,1,3,2,A++,0,3.594,Not Placed,0
31344,17,Civil,8.63,Govt,0,34,3,9,0,1,5,2,3,4,B++,0,3.526,Not Placed,0
31345,40,IT,9.87,Govt,1,25,0,5,0,1,11,1,0,3,A,0,5.774,Placed,11
31346,53,Other,5.36,Management,1,12,2,2,7,1,6,2,1,4,A+,1,3.372,Not Placed,0
31347,49,IT,9.08,Management,0,7,4,7,0,2,6,1,3,2,A,1,4.215999999999999,Not Placed,0
31348,16,CSE,7.97,Govt,1,6,0,9,1,1,8,1,0,4,B++,0,4.494,Not Placed,0
31349,10,Other,6.9,Management,0,34,0,1,5,1,8,1,1,3,A+,1,4.08,Not Placed,0
31350,0,Other,8.95,Management,0,32,1,0,1,1,5,1,1,3,A,1,3.59,Not Placed,0
31351,16,Mechanical,6.63,Govt,1,32,3,7,6,1,10,0,1,4,B++,0,4.8260000000000005,Not Placed,0
31352,35,IT,6.68,Management,0,26,0,6,3,0,9,1,3,1,A+,1,4.036,Not Placed,0
31353,35,Civil,7.5,Management,0,26,4,0,5,2,3,2,1,1,A+,1,3.0,Not Placed,0
31354,45,CSE,7.29,Govt,1,22,0,2,4,1,8,0,1,4,A+,0,4.3580000000000005,Not Placed,0
31355,59,IT,5.67,Management,1,8,4,3,3,2,9,0,0,1,A++,0,4.6339999999999995,Not Placed,0
31356,8,Civil,5.13,Management,1,28,0,9,1,1,11,0,1,3,B++,1,4.826,Not Placed,0
31357,44,Mechanical,8.16,Govt,1,14,0,5,6,0,3,1,2,4,A+,1,2.732,Not Placed,0
31358,59,Civil,6.67,Management,1,23,2,0,0,1,7,1,3,1,A++,0,3.934,Not Placed,0
31359,27,Civil,7.62,Management,0,23,2,3,1,1,2,2,3,2,A++,0,2.424,Not Placed,0
31360,47,Civil,6.03,Management,1,10,0,5,3,2,4,0,3,3,B++,0,3.2060000000000004,Not Placed,0
31361,32,ECE,7.84,Management,1,13,2,2,5,1,2,2,0,4,A+,0,2.668,Not Placed,0
31362,2,Other,6.66,Govt,1,7,1,8,3,2,6,0,0,1,A++,1,3.932,Not Placed,0
31363,50,IT,8.05,Govt,1,10,1,0,2,1,5,1,0,3,B++,1,3.6100000000000003,Not Placed,0
31364,7,Civil,8.38,Management,0,25,0,7,2,2,11,0,0,1,A++,0,5.576,Placed,13
31365,49,CSE,5.02,Govt,1,31,4,6,4,0,8,1,1,2,A,1,3.604,Not Placed,0
31366,5,ECE,7.16,Govt,1,10,3,9,2,0,5,0,2,4,A+,1,3.1320000000000006,Not Placed,0
31367,58,Civil,8.63,Govt,1,16,0,0,2,0,10,1,2,3,B++,0,4.926,Not Placed,0
31368,51,Civil,8.7,Management,0,33,4,3,4,2,4,2,3,2,A,0,3.54,Not Placed,0
31369,57,Other,6.9,Management,0,6,2,7,2,0,11,0,0,1,A+,0,4.68,Not Placed,0
31370,5,IT,9.1,Management,1,16,3,9,2,0,4,1,0,4,A+,1,3.22,Not Placed,0
31371,28,ECE,8.25,Govt,0,35,1,5,1,1,8,1,0,4,B++,0,4.35,Not Placed,0
31372,36,Civil,9.95,Management,0,33,4,2,3,0,6,0,0,4,A+,0,3.79,Not Placed,0
31373,11,Civil,7.56,Management,1,17,4,2,5,1,5,0,0,3,A+,0,3.512,Not Placed,0
31374,8,Mechanical,6.88,Management,1,12,3,4,2,2,3,2,1,3,B++,1,3.076,Not Placed,0
31375,40,CSE,9.6,Govt,0,17,1,8,2,0,6,2,0,3,A,0,3.7199999999999998,Not Placed,0
31376,48,CSE,7.02,Management,0,19,4,8,5,1,7,0,1,2,A+,0,3.804,Not Placed,0
31377,18,IT,8.2,Management,0,24,3,5,5,0,3,2,1,4,A,0,2.54,Not Placed,0
31378,16,ECE,9.13,Govt,0,19,4,6,7,0,7,2,1,4,B++,0,3.926,Not Placed,0
31379,53,Other,7.3,Management,1,12,1,2,0,2,7,1,2,4,A+,1,4.36,Not Placed,0
31380,47,Other,7.21,Govt,1,24,3,4,7,1,10,0,1,3,B++,0,4.942,Not Placed,0
31381,43,Civil,6.44,Management,1,19,3,9,1,2,8,2,1,4,B++,1,4.488,Not Placed,0
31382,31,Other,9.81,Govt,1,25,3,7,6,2,10,0,3,1,B++,0,5.762,Placed,11
31383,34,ECE,9.72,Govt,1,9,1,7,0,1,6,2,1,2,A+,0,4.244,Not Placed,0
31384,13,IT,7.33,Govt,1,19,2,2,7,1,5,2,0,3,A+,0,3.466,Not Placed,0
31385,48,Mechanical,6.64,Govt,0,7,3,7,1,2,6,2,2,2,A+,0,3.728,Not Placed,0
31386,53,IT,5.64,Govt,0,20,3,7,5,2,1,2,1,4,A+,1,2.028,Not Placed,0
31387,15,CSE,7.39,Govt,1,27,2,7,0,0,3,0,1,1,A+,0,2.5780000000000003,Not Placed,0
31388,20,Mechanical,9.47,Management,0,8,2,8,7,1,1,2,2,2,A,1,2.4939999999999998,Not Placed,0
31389,11,Civil,9.35,Govt,1,29,1,7,1,1,4,2,0,3,A+,0,3.5700000000000003,Not Placed,0
31390,59,IT,5.58,Management,0,20,2,4,4,2,6,2,3,1,A++,0,3.516,Not Placed,0
31391,23,ECE,7.43,Management,1,34,0,5,6,1,4,2,2,4,B++,1,3.186,Not Placed,0
31392,33,ECE,9.08,Govt,0,34,1,4,4,1,9,1,0,2,A+,0,4.816,Not Placed,0
31393,7,CSE,9.18,Govt,0,27,4,8,4,1,11,2,3,1,A++,0,5.436,Placed,13
31394,43,CSE,9.67,Govt,0,6,2,9,6,0,1,1,1,4,B++,1,2.234,Not Placed,0
31395,20,Other,6.02,Govt,1,17,3,9,7,2,11,0,0,2,A,1,5.303999999999999,Placed,8
31396,47,CSE,7.07,Management,1,18,2,5,4,0,3,0,0,3,B++,0,2.5140000000000002,Not Placed,0
31397,7,CSE,9.77,Govt,0,7,2,9,5,0,8,2,3,1,A++,0,4.354,Not Placed,0
31398,27,Civil,6.35,Management,1,11,2,9,4,1,10,2,3,2,A++,0,4.77,Not Placed,0
31399,15,Mechanical,6.67,Management,1,29,1,4,3,0,4,0,1,1,A+,0,2.734,Not Placed,0
31400,9,Other,6.13,Management,0,22,2,6,4,1,7,1,1,2,A+,1,3.626,Not Placed,0
31401,51,CSE,7.69,Management,0,22,0,8,5,2,7,0,0,2,A,0,4.238,Not Placed,0
31402,14,IT,7.65,Govt,0,34,0,8,6,1,7,2,0,4,A++,0,3.93,Not Placed,0
31403,3,Civil,9.09,Govt,0,24,3,2,6,1,8,1,3,3,A++,0,4.518,Not Placed,0
31404,25,Mechanical,7.06,Management,1,15,4,1,0,0,7,2,0,2,A,0,3.712,Not Placed,0
31405,14,Civil,6.25,Govt,0,14,4,8,3,0,11,1,2,4,A++,0,4.55,Not Placed,0
31406,35,ECE,9.15,Govt,1,17,0,5,6,1,2,2,3,1,A+,1,2.93,Not Placed,0
31407,31,Civil,8.25,Govt,1,12,1,7,7,1,2,1,1,1,B++,0,2.75,Not Placed,0
31408,42,Other,5.78,Govt,1,9,3,0,0,2,1,1,0,2,A+,1,2.2560000000000002,Not Placed,0
31409,37,Civil,7.85,Govt,0,16,4,0,4,2,4,1,2,1,B++,1,3.37,Not Placed,0
31410,3,ECE,7.3,Govt,1,20,4,9,6,2,1,0,2,3,A++,0,2.56,Not Placed,0
31411,40,ECE,9.23,Management,0,31,4,3,7,2,6,0,0,3,A,0,4.2459999999999996,Not Placed,0
31412,8,ECE,8.01,Govt,0,35,1,4,4,1,9,2,1,3,B++,1,4.601999999999999,Not Placed,0
31413,34,Other,8.96,Govt,1,8,3,3,6,0,11,2,0,2,A+,0,5.292000000000001,Placed,12
31414,54,Other,7.32,Govt,1,27,1,4,5,1,6,2,3,3,A,1,3.7640000000000002,Not Placed,0
31415,27,Civil,9.9,Management,1,9,0,7,7,2,5,0,0,2,A++,0,4.28,Not Placed,0
31416,36,ECE,9.0,Govt,0,33,2,5,6,2,2,0,2,4,A+,0,3.0,Not Placed,0
31417,46,CSE,7.99,Management,0,27,3,3,5,0,9,1,1,4,A+,1,4.298,Not Placed,0
31418,59,IT,9.06,Management,0,29,0,9,1,0,4,0,0,1,A++,0,3.0120000000000005,Not Placed,0
31419,8,IT,6.6,Govt,1,22,1,0,3,1,5,1,1,3,B++,1,3.3200000000000003,Not Placed,0
31420,1,ECE,9.89,Management,1,10,1,2,3,1,7,0,2,4,A,0,4.578,Not Placed,0
31421,2,Mechanical,7.07,Govt,1,7,4,0,7,0,10,1,2,1,A++,1,4.614,Not Placed,0
31422,57,Civil,6.85,Govt,1,24,2,9,4,2,1,2,3,1,A+,0,2.47,Not Placed,0
31423,52,IT,8.94,Govt,1,26,1,4,4,1,4,1,1,3,B++,0,3.488,Not Placed,0
31424,43,Other,8.15,Management,0,21,1,3,1,2,8,0,3,4,B++,1,4.63,Not Placed,0
31425,47,Other,8.84,Govt,0,12,3,6,7,2,3,2,0,3,B++,0,3.2680000000000002,Not Placed,0
31426,4,CSE,8.9,Management,1,10,0,3,7,1,4,1,0,3,A,0,3.4800000000000004,Not Placed,0
31427,9,Mechanical,8.18,Management,0,15,1,7,1,0,9,0,3,2,A+,1,4.336,Not Placed,0
31428,27,Mechanical,9.22,Govt,0,8,1,4,1,2,10,1,0,2,A++,0,5.444,Placed,19
31429,14,CSE,8.63,Govt,0,32,4,5,2,2,3,0,1,4,A++,0,3.2260000000000004,Not Placed,0
31430,13,Civil,7.89,Govt,0,10,2,6,7,0,10,0,2,3,A+,0,4.578,Not Placed,0
31431,45,Civil,8.81,Govt,1,19,1,1,7,0,9,0,1,4,A+,0,4.662,Not Placed,0
31432,22,ECE,7.49,Govt,1,15,1,9,7,1,2,1,0,2,A++,1,2.5980000000000003,Not Placed,0
31433,12,CSE,7.43,Govt,1,15,0,4,6,1,4,1,2,3,A++,0,3.186,Not Placed,0
31434,15,CSE,6.7,Govt,1,13,3,8,6,0,2,1,1,1,A+,0,2.14,Not Placed,0
31435,29,Other,9.24,Management,0,19,3,6,3,0,8,1,3,4,A+,1,4.248,Not Placed,0
31436,39,CSE,6.5,Govt,0,11,1,1,2,1,2,0,2,3,A++,1,2.1999999999999997,Not Placed,0
31437,7,ECE,6.26,Govt,0,27,3,8,1,1,2,1,0,1,A++,0,2.1519999999999997,Not Placed,0
31438,16,IT,6.1,Management,1,25,3,5,3,1,11,1,3,4,B++,0,5.02,Placed,4
31439,29,Civil,8.3,Govt,0,31,1,3,2,2,1,0,0,4,A+,1,2.56,Not Placed,0
31440,16,ECE,6.0,Govt,1,27,2,8,2,2,10,1,3,4,B++,0,5.0,Not Placed,0
31441,34,ECE,9.34,Govt,1,33,4,3,6,1,6,0,3,2,A+,0,4.168,Not Placed,0
31442,0,Other,8.49,Management,1,7,2,4,1,1,5,1,0,3,A,1,3.6980000000000004,Not Placed,0
31443,48,ECE,8.95,Govt,0,12,0,7,2,0,3,0,1,2,A+,0,2.69,Not Placed,0
31444,57,Other,5.7,Management,1,32,3,7,7,0,2,1,0,1,A+,0,1.9400000000000002,Not Placed,0
31445,23,Other,5.07,Management,1,10,3,7,3,1,8,2,3,4,B++,1,3.9139999999999997,Not Placed,0
31446,47,CSE,5.41,Govt,1,10,3,7,2,1,2,1,2,3,B++,0,2.182,Not Placed,0
31447,48,ECE,8.39,Govt,1,22,2,7,6,1,2,1,2,2,A+,0,2.778,Not Placed,0
31448,24,IT,5.52,Management,1,11,2,1,6,2,5,2,1,4,A,1,3.4040000000000004,Not Placed,0
31449,1,Mechanical,7.36,Govt,1,10,3,6,5,0,6,0,2,4,A,0,3.4720000000000004,Not Placed,0
31450,24,ECE,9.02,Govt,0,17,3,3,6,0,10,1,3,4,A,1,4.804,Not Placed,0
31451,13,Other,6.79,Govt,0,11,0,0,4,0,8,2,1,3,A+,0,3.758,Not Placed,0
31452,38,IT,5.24,Govt,0,9,1,4,0,0,8,1,0,1,A+,0,3.448,Not Placed,0
31453,56,Other,9.42,Management,1,16,0,0,5,2,9,2,2,4,A++,0,5.3839999999999995,Placed,14
31454,50,CSE,8.54,Management,1,11,3,7,1,2,11,1,3,3,B++,1,5.808,Placed,18
31455,32,Mechanical,5.18,Govt,1,6,3,3,4,1,1,0,1,4,A+,0,1.836,Not Placed,0
31456,16,Civil,6.62,Govt,1,15,1,3,6,0,9,2,0,4,B++,0,4.224,Not Placed,0
31457,58,Civil,6.86,Management,0,32,4,6,4,1,3,1,1,3,B++,0,2.572,Not Placed,0
31458,30,CSE,9.34,Govt,1,32,0,6,5,2,10,1,3,1,B++,0,5.668,Placed,18
31459,9,CSE,5.43,Govt,0,11,2,7,2,0,7,1,0,2,A+,1,3.186,Not Placed,0
31460,5,Civil,8.85,Govt,0,32,2,4,5,2,3,2,1,4,A+,1,3.27,Not Placed,0
31461,38,CSE,9.87,Govt,0,6,2,1,2,1,10,1,3,1,A+,0,5.274,Placed,5
31462,24,Civil,6.93,Govt,0,30,0,6,6,0,7,2,0,4,A,1,3.486,Not Placed,0
31463,37,CSE,5.12,Govt,1,7,1,8,7,0,7,0,2,1,B++,1,3.3240000000000003,Not Placed,0
31464,36,Civil,6.2,Govt,1,13,0,7,0,2,6,0,0,4,A+,0,3.8400000000000003,Not Placed,0
31465,29,IT,5.63,Management,0,35,1,8,6,2,5,1,3,4,A+,1,3.2260000000000004,Not Placed,0
31466,33,CSE,8.95,Management,1,12,0,0,5,2,3,2,0,2,A+,0,3.49,Not Placed,0
31467,17,Civil,6.76,Govt,0,14,0,5,5,2,3,0,2,4,B++,0,2.852,Not Placed,0
31468,23,CSE,9.49,Govt,1,20,3,6,3,1,3,0,0,4,B++,1,3.298,Not Placed,0
31469,48,Civil,9.57,Govt,0,31,0,0,1,2,1,2,3,2,A+,0,2.814,Not Placed,0
31470,55,Civil,6.84,Govt,1,21,1,2,5,1,8,2,1,4,B++,1,4.268,Not Placed,0
31471,26,Other,8.02,Management,1,12,1,2,2,1,9,0,3,2,A+,0,4.804,Not Placed,0
31472,57,Other,9.72,Govt,0,18,0,0,4,1,8,2,2,1,A+,0,4.644,Not Placed,0
